Date,MAE,RMSE,SMAPE,Residual
2006-08-13,3156.839262966525,3156.839262966525,56.38804289006364,-3156.839262966525
2006-08-14,1813.852148381211,1813.852148381211,14.701258553710764,1813.852148381211
2006-08-15,1284.1756863465816,1284.1756863465816,7.121288426286888,1284.1756863465816
2006-08-16,1742.651967056885,1742.651967056885,10.738104451960474,1742.651967056885
2006-08-17,11291.491635372528,11291.491635372528,24.967778550538032,11291.491635372528
2006-08-18,4150.409039756763,4150.409039756763,7.004885592191172,-4150.409039756763
2006-08-19,13656.505757835686,13656.505757835686,62.68262848941243,13656.505757835686
2006-08-20,17132.561023778806,17132.561023778806,98.07565480365871,17132.561023778806
2006-08-21,20034.011998866714,20034.011998866714,21.482353565041283,20034.011998866714
2006-08-22,4481.7950872346555,4481.7950872346555,5.709955201804293,-4481.7950872346555
2006-08-23,4915.892350729759,4915.892350729759,10.394557218958946,-4915.892350729759
2006-08-24,1853.5509581600854,1853.5509581600854,3.444828168305202,-1853.5509581600854
2006-08-25,1557.1007301877835,1557.1007301877835,1.859858778100492,1557.1007301877835
2006-08-26,7353.736000773533,7353.736000773533,35.528500837229885,7353.736000773533
2006-08-27,684.0749517612021,684.0749517612021,6.467547773383007,-684.0749517612021
2006-08-28,575.680823109913,575.680823109913,1.3727002093109641,-575.680823109913
2006-08-29,147.22862136006006,147.22862136006006,0.909583054462886,147.22862136006006
2006-08-30,22734.12308090158,22734.12308090158,200.0,22734.12308090158
2006-08-31,1127.427118099822,1127.427118099822,26.55089650163979,1127.427118099822
2006-09-01,26906.021959995072,26906.021959995072,200.0,26906.021959995072
2006-09-02,8714.109579614124,8714.109579614124,76.62139769920066,8714.109579614124
2006-09-03,11618.66594189376,11618.66594189376,122.03625971203928,11618.66594189376
2006-09-04,3047.036159066236,3047.036159066236,8.0213697215917,3047.036159066236
2006-09-05,673.8727061790269,673.8727061790269,1.4863657767495033,-673.8727061790269
2006-09-06,7759.61607019222,7759.61607019222,27.594840123046023,-7759.61607019222
2006-09-07,1478.7860984421495,1478.7860984421495,5.1185705477270345,1478.7860984421495
2006-09-08,7765.905396235055,7765.905396235055,118.4360130207621,7765.905396235055
2006-09-09,11432.272680110513,11432.272680110513,114.71118084309819,-11432.272680110513
2006-09-10,5444.929877952174,5444.929877952174,116.03560066535688,-5444.929877952174
2006-09-11,2480.0635660796834,2480.0635660796834,26.724731380901517,-2480.0635660796834
2006-09-12,5968.818477182544,5968.818477182544,185.04574568460606,5968.818477182544
2006-09-13,258.98156063301576,258.98156063301576,3.4995100059356723,258.98156063301576
2006-09-14,1727.6635945455819,1727.6635945455819,33.637208252413245,1727.6635945455819
2006-09-15,7247.080037249776,7247.080037249776,45.65509664981199,-7247.080037249776
2006-09-16,3288.3067766695094,3288.3067766695094,21.222887719345877,-3288.3067766695094
2006-09-17,5946.897786285688,5946.897786285688,46.47266077106499,5946.897786285688
2006-09-18,478.68720395526907,478.68720395526907,0.8738461844913155,-478.68720395526907
2006-09-19,343.2212004877292,343.2212004877292,0.6656941857251898,343.2212004877292
2006-09-20,1060.7520800078055,1060.7520800078055,2.129580549955877,-1060.7520800078055
2006-09-21,1213.6133390268515,1213.6133390268515,1.709960172393065,1213.6133390268515
2006-09-22,3138.819449858245,3138.819449858245,4.188969335935578,3138.819449858245
2006-09-23,22978.651410237955,22978.651410237955,85.86723621771175,22978.651410237955
2006-09-24,2051.414362796233,2051.414362796233,14.638015555613954,2051.414362796233
2006-09-25,3012.6612095043965,3012.6612095043965,3.7242237025798453,3012.6612095043965
2006-09-26,8575.502980117686,8575.502980117686,12.649680706283348,8575.502980117686
2006-09-27,5551.807380904858,5551.807380904858,30.000196011876728,-5551.807380904858
2006-09-28,2107.47970443924,2107.47970443924,12.15124144155984,-2107.47970443924
2006-09-29,214.15749976064035,214.15749976064035,2.4371865310022076,-214.15749976064035
2006-09-30,10350.456014184063,10350.456014184063,84.18270900070985,-10350.456014184063
2006-10-01,5659.480176290654,5659.480176290654,68.60192097958561,-5659.480176290654
2006-10-02,4003.1432161359844,4003.1432161359844,19.573768181985457,-4003.1432161359844
2006-10-03,2112.152144254316,2112.152144254316,10.12727483803665,-2112.152144254316
2006-10-04,3107.661996894767,3107.661996894767,10.804061521090542,-3107.661996894767
2006-10-05,3765.0965951810067,3765.0965951810067,5.460028615079242,3765.0965951810067
2006-10-06,3745.2106331954674,3745.2106331954674,13.833949815311438,-3745.2106331954674
2006-10-07,5217.143245227762,5217.143245227762,36.95234464704208,-5217.143245227762
2006-10-08,9531.231096025796,9531.231096025796,128.87677887186427,-9531.231096025796
2006-10-09,4736.37580967645,4736.37580967645,26.626522246193495,-4736.37580967645
2006-10-10,2123.545874119489,2123.545874119489,35.88145320440751,2123.545874119489
2006-10-11,3806.5178649913723,3806.5178649913723,110.43817305799423,3806.5178649913723
2006-10-12,3374.041132796072,3374.041132796072,46.51938094798182,3374.041132796072
2006-10-13,2244.095871150046,2244.095871150046,37.07994211279868,-2244.095871150046
2006-10-14,14659.01293166374,14659.01293166374,147.1861380074855,-14659.01293166374
2006-10-15,892.2997247274579,892.2997247274579,8.666343600816715,-892.2997247274579
2006-10-16,9251.198537992375,9251.198537992375,43.441832376424365,-9251.198537992375
2006-10-17,10147.19380822072,10147.19380822072,12.337974249900036,-10147.19380822072
2006-10-18,2994.6974040444475,2994.6974040444475,3.9204101921725263,-2994.6974040444475
2006-10-19,913.4917032867088,913.4917032867088,0.7856759439434828,913.4917032867088
2006-10-20,42922.65909158692,42922.65909158692,30.019273498321464,42922.65909158692
2006-10-21,57646.17195798832,57646.17195798832,128.25390399671826,57646.17195798832
2006-10-22,14049.830988532736,14049.830988532736,119.21705764347527,14049.830988532736
2006-10-23,29546.327991707672,29546.327991707672,200.0,29546.327991707672
2006-10-24,22973.403761659727,22973.403761659727,200.0,22973.403761659727
2006-10-25,23510.727362135603,23510.727362135603,200.0,23510.727362135603
2006-10-26,2570.8328944755995,2570.8328944755995,8.116390512895657,2570.8328944755995
2006-10-27,2724.9419673802768,2724.9419673802768,19.530174766646148,-2724.9419673802768
2006-10-28,15810.924281952299,15810.924281952299,118.2084335876144,-15810.924281952299
2006-10-29,10042.788247862387,10042.788247862387,126.6207187657027,-10042.788247862387
2006-10-30,5698.958173310941,5698.958173310941,51.623433756035155,-5698.958173310941
2006-10-31,229.8803360800266,229.8803360800266,2.95288507192089,-229.8803360800266
2006-11-01,32348.679706854105,32348.679706854105,110.46409059847203,-32348.679706854105
2006-11-02,7212.258595973926,7212.258595973926,28.43263357703647,-7212.258595973926
2006-11-03,4045.568578688737,4045.568578688737,15.065732235052012,-4045.568578688737
2006-11-04,8413.3901352303,8413.3901352303,46.491307411630316,-8413.3901352303
2006-11-05,14952.19361954098,14952.19361954098,57.12634264316567,14952.19361954098
2006-11-06,33675.25229728285,33675.25229728285,90.89719314854875,-33675.25229728285
2006-11-07,9586.511334098046,9586.511334098046,40.80537610435924,-9586.511334098046
2006-11-08,6777.091418016571,6777.091418016571,53.118055714073634,-6777.091418016571
2006-11-09,1595.1725044528175,1595.1725044528175,28.781187710744337,1595.1725044528175
2006-11-10,459.7039434708786,459.7039434708786,5.98584380483831,-459.7039434708786
2006-11-11,16071.248414035952,16071.248414035952,153.41566379661919,-16071.248414035952
2006-11-12,2839.5474537229275,2839.5474537229275,87.9178448355966,-2839.5474537229275
2006-11-13,12825.136579823633,12825.136579823633,200.0,12825.136579823633
2006-11-14,11709.802289310112,11709.802289310112,200.0,11709.802289310112
2006-11-15,14585.228036178632,14585.228036178632,162.82906715902718,14585.228036178632
2006-11-16,7357.5620273646855,7357.5620273646855,121.78936145218908,7357.5620273646855
2006-11-17,16658.643779795653,16658.643779795653,33.430497861152816,16658.643779795653
2006-11-18,15190.816418082184,15190.816418082184,60.31789811870439,15190.816418082184
2006-11-19,21368.76695624052,21368.76695624052,111.20521130253151,21368.76695624052
2006-11-20,6699.672670136184,6699.672670136184,11.106914536240547,-6699.672670136184
2006-11-21,10999.79122457275,10999.79122457275,14.104123538331628,-10999.79122457275
2006-11-22,11413.655665385202,11413.655665385202,17.862632704194187,-11413.655665385202
2006-11-23,14340.511087756531,14340.511087756531,33.06531379149483,-14340.511087756531
2006-11-24,6597.670500283071,6597.670500283071,8.975343545890789,-6597.670500283071
2006-11-25,22365.289455516075,22365.289455516075,76.00169722561732,22365.289455516075
2006-11-26,7421.452917863582,7421.452917863582,44.953237339014905,7421.452917863582
2006-11-27,3646.8015605948167,3646.8015605948167,7.273731400516896,3646.8015605948167
2006-11-28,5790.394470556392,5790.394470556392,30.742414842946385,-5790.394470556392
2006-11-29,4205.529781135807,4205.529781135807,31.261453057017423,-4205.529781135807
2006-11-30,7425.247043851545,7425.247043851545,59.67589576882354,-7425.247043851545
2006-12-01,24165.427455146753,24165.427455146753,87.76987148544546,-24165.427455146753
2006-12-02,8278.270712537225,8278.270712537225,41.93836540012514,-8278.270712537225
2006-12-03,8740.199946124232,8740.199946124232,82.45393881506381,-8740.199946124232
2006-12-04,10854.884453427447,10854.884453427447,27.138946515378983,-10854.884453427447
2006-12-05,7480.10089369207,7480.10089369207,14.566909916725779,7480.10089369207
2006-12-06,3802.5765735367386,3802.5765735367386,13.157117896635908,-3802.5765735367386
2006-12-07,5538.753354573913,5538.753354573913,35.32508637666263,-5538.753354573913
2006-12-08,1348.6404565947269,1348.6404565947269,13.307655829041313,-1348.6404565947269
2006-12-09,15124.044592549515,15124.044592549515,131.2620667071556,-15124.044592549515
2006-12-10,2778.1613067938015,2778.1613067938015,38.59050121188628,-2778.1613067938015
2006-12-11,3053.6600895479714,3053.6600895479714,39.33522140001981,3053.6600895479714
2006-12-12,1186.7262376046237,1186.7262376046237,12.483134177047843,1186.7262376046237
2006-12-13,4364.468108492678,4364.468108492678,115.22539066558583,4364.468108492678
2006-12-14,4914.181063169934,4914.181063169934,200.0,4914.181063169934
2006-12-15,2137.582252615708,2137.582252615708,18.055747667222782,-2137.582252615708
2006-12-16,6139.499536611667,6139.499536611667,36.78604905311822,-6139.499536611667
2006-12-17,8902.90432634743,8902.90432634743,71.23150979280578,8902.90432634743
2006-12-18,2350.6137240346798,2350.6137240346798,3.716109599815927,2350.6137240346798
2006-12-19,3968.3507962368167,3968.3507962368167,7.977518502371075,-3968.3507962368167
2006-12-20,2181.1270785983143,2181.1270785983143,5.75486714422254,-2181.1270785983143
2006-12-21,12570.668949098297,12570.668949098297,16.175274846452655,-12570.668949098297
2006-12-22,8466.748134483758,8466.748134483758,11.270457749814712,-8466.748134483758
2006-12-23,16396.62454951376,16396.62454951376,67.11212395111191,16396.62454951376
2006-12-24,22955.637091347133,22955.637091347133,120.74173153929857,22955.637091347133
2006-12-25,11632.3555180502,11632.3555180502,15.489398063693516,11632.3555180502
2006-12-26,10234.722263135387,10234.722263135387,14.660271304775584,10234.722263135387
2006-12-27,6222.230301540316,6222.230301540316,17.112319783758128,-6222.230301540316
2006-12-28,5972.851080732769,5972.851080732769,23.57681933218654,5972.851080732769
2006-12-29,39363.47761969612,39363.47761969612,89.08436938306711,-39363.47761969612
2006-12-30,1976.468118189383,1976.468118189383,6.889825511390528,1976.468118189383
2006-12-31,15979.77721322223,15979.77721322223,137.5209156835683,-15979.77721322223
2007-01-01,8720.114562273535,8720.114562273535,103.74842515165057,-8720.114562273535
2007-01-02,280.91459176663557,280.91459176663557,4.00189305211991,280.91459176663557
2007-01-03,3904.4237416647666,3904.4237416647666,37.805033302706306,3904.4237416647666
2007-01-04,7134.1130878951735,7134.1130878951735,21.23377907706437,7134.1130878951735
2007-01-05,4477.877889472526,4477.877889472526,5.693862679766291,-4477.877889472526
2007-01-06,25917.1270482181,25917.1270482181,102.22281780457863,-25917.1270482181
2007-01-07,17844.641962596703,17844.641962596703,109.6962553521364,-17844.641962596703
2007-01-08,12475.557752463374,12475.557752463374,57.91062436345087,-12475.557752463374
2007-01-09,7508.480023610595,7508.480023610595,58.05118829368776,-7508.480023610595
2007-01-10,8375.766843296231,8375.766843296231,59.30635121194532,-8375.766843296231
2007-01-11,4658.869066139512,4658.869066139512,35.78395862205724,-4658.869066139512
2007-01-12,7325.9440259245985,7325.9440259245985,60.75602114558918,-7325.9440259245985
2007-01-13,22708.461710848187,22708.461710848187,151.34705623806755,-22708.461710848187
2007-01-14,12906.255213451272,12906.255213451272,154.87888608635586,-12906.255213451272
2007-01-15,6921.952102350204,6921.952102350204,79.92115509211054,-6921.952102350204
2007-01-16,2289.6374006870356,2289.6374006870356,21.348961363922154,-2289.6374006870356
2007-01-17,9984.61514009528,9984.61514009528,14.17417385165386,-9984.61514009528
2007-01-18,7163.46236509853,7163.46236509853,13.720024605299386,-7163.46236509853
2007-01-19,7146.972142183542,7146.972142183542,9.56289204093995,7146.972142183542
2007-01-20,23269.901808978084,23269.901808978084,89.58559317217852,23269.901808978084
2007-01-21,30841.9690059093,30841.9690059093,116.16991601568697,30841.9690059093
2007-01-22,27789.3506810369,27789.3506810369,27.6001997063829,27789.3506810369
2007-01-23,6271.90206429192,6271.90206429192,12.241213323739936,-6271.90206429192
2007-01-24,583.6821430726195,583.6821430726195,1.0520935704179522,583.6821430726195
2007-01-25,1684.358341130297,1684.358341130297,1.9820135910490981,-1684.358341130297
2007-01-26,20907.225589411843,20907.225589411843,22.930526455645616,20907.225589411843
2007-01-27,10003.737518165133,10003.737518165133,53.83601427749532,-10003.737518165133
2007-01-28,10413.953454480463,10413.953454480463,76.4777208853398,-10413.953454480463
2007-01-29,24908.3192041675,24908.3192041675,101.03089947573093,-24908.3192041675
2007-01-30,12236.528318920227,12236.528318920227,84.10988544611583,-12236.528318920227
2007-01-31,6564.162854688531,6564.162854688531,57.06934780589656,-6564.162854688531
2007-02-01,4588.214165357684,4588.214165357684,25.945410440608164,-4588.214165357684
2007-02-02,10426.04941574268,10426.04941574268,35.82462482988169,-10426.04941574268
2007-02-03,3722.543272077819,3722.543272077819,16.412409902815877,-3722.543272077819
2007-02-04,4284.822288182724,4284.822288182724,26.380457003401553,-4284.822288182724
2007-02-05,2514.149760927612,2514.149760927612,5.097841717456373,2514.149760927612
2007-02-06,7792.752524479518,7792.752524479518,37.408726271269664,-7792.752524479518
2007-02-07,11215.91308196856,11215.91308196856,43.383483294021524,-11215.91308196856
2007-02-08,1278.5524681123716,1278.5524681123716,9.606476307410107,-1278.5524681123716
2007-02-09,5950.814777978456,5950.814777978456,38.13303061974016,-5950.814777978456
2007-02-10,16498.639816142277,16498.639816142277,120.39006624783642,-16498.639816142277
2007-02-11,13182.382832371752,13182.382832371752,148.7653546033638,-13182.382832371752
2007-02-12,6521.219134899609,6521.219134899609,73.47347903647508,-6521.219134899609
2007-02-13,2645.8336218168224,2645.8336218168224,38.86407098243871,-2645.8336218168224
2007-02-14,8.654499781761842,8.654499781761842,0.10618141651737863,8.654499781761842
2007-02-15,1412.6336673699552,1412.6336673699552,12.56379823652509,1412.6336673699552
2007-02-16,263.5691737056077,263.5691737056077,0.8178574967517331,-263.5691737056077
2007-02-17,24370.0006120331,24370.0006120331,83.96210463039118,24370.0006120331
2007-02-18,11448.82886397564,11448.82886397564,65.55078740070363,11448.82886397564
2007-02-19,9788.90306615681,9788.90306615681,15.386385848663945,9788.90306615681
2007-02-20,11812.545011134862,11812.545011134862,18.549480163264846,-11812.545011134862
2007-02-21,1239.8595736248535,1239.8595736248535,1.476109931782866,1239.8595736248535
2007-02-22,3580.5554815592623,3580.5554815592623,6.3778727602524645,-3580.5554815592623
2007-02-23,3770.8034959171273,3770.8034959171273,6.049216641233275,-3770.8034959171273
2007-02-24,9217.639877577862,9217.639877577862,38.58176889530592,9217.639877577862
2007-02-25,16266.122636203803,16266.122636203803,73.98084322487215,16266.122636203803
2007-02-26,11933.740667939492,11933.740667939492,18.11487473678699,11933.740667939492
2007-02-27,6538.87768963656,6538.87768963656,44.24307146092432,-6538.87768963656
2007-02-28,3759.042340430813,3759.042340430813,22.164790519159858,-3759.042340430813
2007-03-01,1238.018250123474,1238.018250123474,6.355006570616226,1238.018250123474
2007-03-02,4032.533979480846,4032.533979480846,16.223409497272055,-4032.533979480846
2007-03-03,12294.467785950048,12294.467785950048,50.11447845838109,12294.467785950048
2007-03-04,657.1157609179463,657.1157609179463,4.199209703141495,-657.1157609179463
2007-03-05,10134.66623954312,10134.66623954312,16.285122826325384,10134.66623954312
2007-03-06,4508.88146144713,4508.88146144713,22.894183811034658,-4508.88146144713
2007-03-07,85.49947956193864,85.49947956193864,0.5540132575437726,-85.49947956193864
2007-03-08,2016.8996784919182,2016.8996784919182,27.030571865620168,2016.8996784919182
2007-03-09,1154.515880204679,1154.515880204679,110.2417881970757,-1154.515880204679
2007-03-10,17177.22217216549,17177.22217216549,116.46671047129624,-17177.22217216549
2007-03-11,14446.170925278104,14446.170925278104,170.29382751006685,-14446.170925278104
2007-03-12,10257.422316960015,10257.422316960015,85.91733379590325,-10257.422316960015
2007-03-13,2033.675594737273,2033.675594737273,29.833122852391924,-2033.675594737273
2007-03-14,4554.712732934058,4554.712732934058,200.0,4554.712732934058
2007-03-15,6040.28222773477,6040.28222773477,200.0,6040.28222773477
2007-03-16,5061.39305018905,5061.39305018905,17.38372649208885,-5061.39305018905
2007-03-17,14624.882961356176,14624.882961356176,54.657015701919875,14624.882961356176
2007-03-18,4292.169251178897,4292.169251178897,27.666576409580145,4292.169251178897
2007-03-19,4106.873634427058,4106.873634427058,8.32335534083728,4106.873634427058
2007-03-20,11562.902046704308,11562.902046704308,22.857705596636027,-11562.902046704308
2007-03-21,1682.2239263171505,1682.2239263171505,2.248094246020228,1682.2239263171505
2007-03-22,2408.3793511641998,2408.3793511641998,3.21184953999505,-2408.3793511641998
2007-03-23,761.6210976183356,761.6210976183356,1.406783340014676,761.6210976183356
2007-03-24,16626.792312441205,16626.792312441205,56.8795075401908,16626.792312441205
2007-03-25,9927.963327375906,9927.963327375906,52.91804074494338,9927.963327375906
2007-03-26,20192.439575830416,20192.439575830416,23.41457001846695,20192.439575830416
2007-03-27,3963.3960563595756,3963.3960563595756,12.932538613834396,-3963.3960563595756
2007-03-28,4784.708580287144,4784.708580287144,28.629769912842363,-4784.708580287144
2007-03-29,134.25888532263343,134.25888532263343,1.2657419337474214,-134.25888532263343
2007-03-30,794.7796350991157,794.7796350991157,9.408582441027535,-794.7796350991157
2007-03-31,17009.40925720291,17009.40925720291,122.50465322945941,-17009.40925720291
2007-04-01,6915.407333855404,6915.407333855404,79.23512985506466,-6915.407333855404
2007-04-02,1437.0929286008213,1437.0929286008213,6.980060156712249,-1437.0929286008213
2007-04-03,402.0582714157099,402.0582714157099,2.240007376777063,402.0582714157099
2007-04-04,5120.263832106037,5120.263832106037,20.47297416731505,5120.263832106037
2007-04-05,11433.695762731557,11433.695762731557,14.882169422838922,11433.695762731557
2007-04-06,1600.4007461117435,1600.4007461117435,4.178024734305987,-1600.4007461117435
2007-04-07,3768.9328570285725,3768.9328570285725,21.792709665876345,-3768.9328570285725
2007-04-08,830.7707927169795,830.7707927169795,6.588391626791373,830.7707927169795
2007-04-09,3524.008001798553,3524.008001798553,17.490612971909673,3524.008001798553
2007-04-10,2392.6545975786867,2392.6545975786867,26.053352241780896,2392.6545975786867
2007-04-11,3939.314101302294,3939.314101302294,148.075423969924,3939.314101302294
2007-04-12,5533.813344127662,5533.813344127662,200.0,5533.813344127662
2007-04-13,47.24618494151218,47.24618494151218,0.33369194612318387,-47.24618494151218
2007-04-14,16478.310873832437,16478.310873832437,125.50929839324736,-16478.310873832437
2007-04-15,9653.143549036406,9653.143549036406,133.57846362329923,-9653.143549036406
2007-04-16,1789.6317736861456,1789.6317736861456,13.13473461219521,1789.6317736861456
2007-04-17,145.0194704101159,145.0194704101159,0.2913060654866129,-145.0194704101159
2007-04-18,10364.292136084332,10364.292136084332,21.54642356585022,-10364.292136084332
2007-04-19,398.11421899587003,398.11421899587003,0.784321541152851,-398.11421899587003
2007-04-20,10659.596984445656,10659.596984445656,13.6608605110205,10659.596984445656
2007-04-21,36083.97650948611,36083.97650948611,107.27143085255047,36083.97650948611
2007-04-22,12413.282465690183,12413.282465690183,69.76357093751233,12413.282465690183
2007-04-23,80195.4398680054,80195.4398680054,200.0,80195.4398680054
2007-04-24,2009.5999854041802,2009.5999854041802,3.510537176582635,-2009.5999854041802
2007-04-25,16360.146552443359,16360.146552443359,23.60092880310483,16360.146552443359
2007-04-26,6854.158147642738,6854.158147642738,8.857455967811596,6854.158147642738
2007-04-27,5179.611491522806,5179.611491522806,19.64965729064857,-5179.611491522806
2007-04-28,17499.66696819317,17499.66696819317,94.74729148620223,-17499.66696819317
2007-04-29,12804.886360245,12804.886360245,123.80910523013706,-12804.886360245
2007-04-30,12557.877154310438,12557.877154310438,71.35587807898558,-12557.877154310438
2007-05-01,6146.229624646527,6146.229624646527,37.220292443311614,-6146.229624646527
2007-05-02,979.3237219886032,979.3237219886032,4.327481613280178,979.3237219886032
2007-05-03,4261.484256288655,4261.484256288655,18.923733102300023,4261.484256288655
2007-05-04,7938.639622172883,7938.639622172883,27.112210409574644,7938.639622172883
2007-05-05,10984.378686355296,10984.378686355296,42.34890458445884,10984.378686355296
2007-05-06,12302.2069531308,12302.2069531308,115.39337349246048,-12302.2069531308
2007-05-07,8396.58190650284,8396.58190650284,28.629632459275538,-8396.58190650284
2007-05-08,4765.129561415379,4765.129561415379,28.98045180278917,-4765.129561415379
