Date,ATM_WITHDRWLS_1WEEKAGO,HOLIDAY,AVG_ATM_WITHDRW_PREVMONTH,ATM_WITHDRWLS_2WEEKAGO,DAY_OF_WEEK,MONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,BRA_WITHDRWLS,BRA_DEPOSITS,IsSaturday,IsSunday
2006-06-18,-3171.709852989443,7504.432693165494,-4763.214360342507,2407.6371725494682,2173.332201631507,-10947.18983235216,25991.84210835102,14968.075230289622,38379.01697747559,4750.165722087765,68013.58084517159,-32731.924507542062,2328.4165575238876,14968.075230290087
2006-06-19,-3331.9503125759657,7774.702181509929,-6008.601532150962,2975.60534300568,418.684994979325,-12120.353097453757,25691.89308029847,15317.152262585023,38595.59766920112,4337.111874448459,67030.32263972535,-32454.400545871278,2869.2056610914624,15317.152262585023
2006-06-20,-3529.0149404582917,7492.524169088341,-6147.983791661289,2501.4779688517447,936.4703947618837,-12255.298651721765,25698.826748247164,15054.282599306593,37981.36025421409,4266.684353936268,66870.52540462819,-32193.226097124687,2743.265371386995,15054.282599307058
2006-06-21,-3647.5939582619467,7291.8072328236885,-7471.056114335079,2939.5139565403806,1193.2004545825475,-13850.047984349076,25939.810379439878,14957.49672033629,37507.159894004464,4089.0403599446763,66083.68312478933,-31290.415656386314,2581.7014645393647,14957.496720335825
2006-06-22,-4079.011479265522,7511.617716825334,-9276.150342789246,3049.943702214764,1565.9703691584436,-15600.337778241199,25904.1109045465,14691.876085223208,38028.284379759396,3621.766800124504,65611.12276798252,-30814.131475354294,2132.3562537061953,14691.876085222742
2006-06-23,-3925.106709863765,8243.220509413215,-10108.088843655882,2992.691520933404,1867.4044791417255,-16249.433240406146,26703.189732102473,14914.321430699229,38264.45423114119,3280.374398941606,64921.1807245792,-29827.884963746896,2213.7832424522867,14914.321430698763
2006-06-24,-4207.448956708897,7485.992304120999,-6746.481861824628,2763.3010417208934,3137.6432039682695,-12372.812224408368,26140.95139024831,12848.519000984059,37473.58843240584,4403.422649205953,68645.69461762925,-33702.07734424187,1432.5297818901017,12848.51900098499
2006-06-25,-3533.5671553991415,9038.561609280994,-4363.939048212022,2236.955127727415,4463.678797446773,-9415.716049777344,25064.894225920114,13837.227051147958,36904.128141654306,5128.957609549929,72330.03812158678,-36429.31127382233,944.5601647719741,13837.227051146561
2006-06-26,-3357.087888396665,9948.411266551586,-4338.326566042262,2120.7458173687337,4770.371435469657,-9093.07892169652,27022.82231453777,13850.382984222611,36862.34816696856,4992.829699949914,73185.04326759046,-36808.422758243745,818.4658955289051,13850.382984222379
2006-06-27,-3197.8372368050477,10493.712339736056,-4300.0324046238675,1653.8640548140975,4587.748022023821,-9282.336164653243,26707.949485027813,13826.779475661606,36613.19316631407,4737.466300909749,76200.84439866076,-38681.28145052056,743.0684622774424,13826.779475662537
2006-06-28,-3311.0738232933318,10438.97479213978,-3962.2847611049947,1820.7104279876512,5325.4624535952935,-9035.23880589148,27171.63005610394,13672.05404231722,36295.88509113269,4919.024019249922,77508.53883610139,-39528.9397432409,627.5260643556394,13672.054042318152
2006-06-29,-3316.4311988135014,10672.74618431367,-3993.8603026370984,1826.4621939170756,5493.256839906491,-8976.86326610035,27150.13924760108,13567.519431759763,36213.40053703319,4775.818923765975,77634.54348208479,-39808.423065260264,511.68759304830746,13567.51943176116
2006-06-30,-3098.9761917256183,10832.096751966325,-4017.1367625561543,2070.339085637803,5211.689897531669,-9023.294272154839,27094.629080081668,13652.139233965503,36253.3621748853,4630.014041997418,77673.99124926871,-40136.06158004369,829.9115795273174,13652.139233964805
2006-07-01,-4156.727241572546,10668.851239033393,-4765.304014974245,1565.2199578945438,4693.888297156955,-9371.853609994694,26443.454651889493,12850.044896116742,35717.25700102028,4557.629397939483,77057.09937464597,-39560.53651527978,593.8309517950984,12850.044896116742
2006-07-02,-4264.811965972753,10181.222865560354,-5315.722699310223,1477.1189469036763,3978.0611874131573,-8443.223700985836,24644.14016484123,13679.692310312996,35936.82393842285,3417.948900818941,75645.25505493727,-38377.96151979771,800.7749141005916,13679.69231031416
2006-07-03,-4204.2844672074425,10337.011310181988,-4925.797845668247,1234.8524831743125,4044.6616824623525,-8145.886742938659,26273.58869479518,13848.366786233528,35341.107538722456,2987.4269809469115,75525.43296204688,-38679.73872637685,737.8110698322853,13848.366786233062
2006-07-04,-4726.451907845971,10883.172774034596,-5052.909500873866,1286.2830799656804,4382.824433894508,-9167.162235979675,26618.76519317081,13876.830576168606,34723.04061850376,3530.336813963542,77580.56308496278,-38808.47977745911,500.44726943346905,13876.830576168839
2006-07-05,-3815.0567468798617,10782.6265690336,-5030.250015487196,1760.1709430776027,3427.7475612729177,-8955.917334331927,26089.42740136527,14043.040016975508,35679.11051958158,4413.496086177707,73636.44741969265,-37875.626811061404,1114.1339636645498,14043.040016975508
2006-07-06,-4253.9447698521835,11054.703204067278,-5270.084199445719,1905.8589011588047,4583.853600263748,-9542.499766870911,26452.92675599733,13625.751193141776,35182.45607356868,4181.38750095421,75803.22554547983,-38768.56449624313,431.60982169493946,13625.751193142707
2006-07-07,-4372.720088443759,11418.060224513873,-5714.811917760246,2246.8679143685295,4487.335160229419,-10594.649946690522,26744.737479663218,13791.138131588461,35165.43564901369,4258.586810506124,75527.990800751,-38205.9517894188,880.9412233887015,13791.138131587995
2006-07-08,-4061.1690888671146,11917.097919929598,-5907.0225899007055,2561.552600202471,4766.1515859763895,-11499.527500176919,27316.883779710814,13590.506854870022,35022.8912387303,4784.091895898513,75265.56705326604,-37960.42849074799,527.4673632740742,13590.506854867926
2006-07-09,-4090.9257927808794,12323.657153468463,-6117.820677763113,2572.324536408152,5197.317910232232,-12543.24232506007,27201.963351679107,13766.31299928535,34696.55890037818,5491.05371648469,76470.07682676517,-38520.799062021164,379.0355802191334,13766.312999285583
2006-07-10,-3895.3979021549458,12623.411280659784,-6136.247213977826,2703.1738933142333,5143.015788242657,-13084.11300956161,27856.208208381344,13833.959493515606,34793.695897108,6003.069064036012,77547.31263728946,-39187.18325295235,396.2541273382958,13833.959493514907
2006-07-11,-3566.761447129713,12730.855216641146,-6469.914579606926,3348.658974364429,4515.343895660684,-13191.085606146182,27658.70766424056,14015.421864868744,35188.00849332325,5882.332059122542,76690.93914731054,-39019.97460826227,670.4694008352435,14015.42186486921
2006-07-12,-4334.83731048528,12399.987146457483,-6888.567545498663,3020.8276555980556,2984.386335657473,-12888.2076543367,26270.19063528499,14152.419953533099,35315.855827185835,5315.063915311242,74671.3133274905,-37558.14902281837,1194.5259734563879,14152.419953532633
2006-07-13,-4121.113267992041,12183.555202492455,-6906.705827785918,2922.9833412893204,2487.4686269975646,-12428.26974341087,25753.503823467094,14129.411317352235,35590.905111323314,5014.787248802255,74068.13493920874,-37693.52166274903,1356.029922710528,14129.411317351769
2006-07-14,-4273.106287325005,12176.114509371342,-7125.3762114967685,2832.6247409572243,2845.6863135839303,-12450.301427362545,25650.263407716426,13877.931458591149,35561.8449755919,4818.650269205682,74044.28096257415,-37846.19072337268,800.9555823205155,13877.931458591149
2006-07-15,-4133.561829714119,12430.069317208414,-6350.066932166752,2973.651055366987,3328.667057720124,-12485.718250651349,25964.367314179966,13516.794740082136,35076.59125198012,5225.86535141588,74341.25701630693,-38017.16907175027,470.2711035867396,13516.79474008167
2006-07-16,-3959.193374609051,12447.820043675107,-5421.362199109542,3005.0121072466864,3744.208955301321,-12253.83096129744,25502.577754306993,13685.015928966575,34852.664647144804,5681.2652687917,74973.2920448134,-38656.47327163987,343.14598956209375,13685.015928967041
2006-07-17,-3906.127180521318,12569.279204146762,-5019.135823583529,3092.461893418964,3729.664364631397,-12374.151933558082,26143.075889124244,13691.723473851016,35019.011888054956,5950.641138874693,75542.75204348617,-39080.12870362602,352.4477303529784,13691.723473851249
2006-07-18,-3993.970800196221,12619.843799242182,-4750.744253272183,3125.8191977473616,3440.27161383754,-12455.570328453992,26001.697167476028,13777.99370152371,34900.7799873934,5925.0914048339255,75420.37310920158,-38843.67652888398,448.82563033241786,13777.993701522546
2006-07-19,-3567.479508128432,12412.069490737427,-3042.0089986006496,3840.2548089545235,3614.551051497401,-11669.631426835927,25916.369700453466,13651.551899379341,35803.07864138702,6092.6114633658435,73666.95214136034,-38393.81872201634,224.67296724713015,13651.55189938004
2006-07-20,-3594.426426561884,12176.443396503812,-1798.2004648572029,3877.821274655209,4276.4098977845515,-10803.200044492056,25855.391245691466,13323.602149369322,35809.63546292933,6332.663743985744,73180.39356661562,-38256.07207494094,-168.48067502088452,13323.602149369788
2006-07-21,-3483.5640774203857,12655.034292148135,-3346.2548289482907,3975.4846379169685,3418.5117024914566,-12136.477690242617,25604.971879466808,13519.711358582043,35067.338314778455,6218.170910121757,72959.07739814934,-38351.48667696303,-435.7317109294363,13519.71135858181
2006-07-22,-3311.114324596274,13493.23723118368,-7682.765397748648,3939.481588793831,610.1444130245363,-14718.580886569805,26853.47647847711,13853.822414040551,37179.865656158305,5341.4369687270955,71194.9084124474,-35860.71437904326,1254.9856693355832,13853.822414041482
2006-07-23,-3530.294204714359,12649.142000122054,-7229.407066290092,3329.5781720227096,14.263079493073747,-13816.705460792524,25214.229854784673,14729.543987811718,37076.39114321757,5092.801429571118,71114.07687196186,-35668.45351025046,1427.312319899851,14729.543987811136
2006-07-24,-3743.976543888217,12573.27523842355,-6965.078999840072,3049.0788382077008,30.70106211676466,-13311.067318010144,26660.943956878153,14727.466462644166,36862.371670063934,5035.637041550479,70761.38792007347,-35077.19908547064,1427.4761609088455,14727.466462643817
2006-07-25,-4258.6136883167055,12195.753004627302,-6776.238186023678,2045.221915922244,-1141.1491774127353,-11334.422819684143,26100.600289024762,15136.373890110845,35945.05364252477,5603.905863756547,71156.98287079672,-33802.91150115061,1899.0581901772239,15136.37389011166
2006-07-26,-4457.690156985089,11889.22417462885,-6341.550055791988,1742.6727400505915,-1229.2030763793155,-9627.802086561685,25683.50757316081,15035.707166778855,34692.986674685206,6443.912393646664,70857.18241477665,-33412.03149389208,2003.3275730503956,15035.707166778855
2006-07-27,-4314.741377529863,11821.362908838462,-6397.061690101913,1359.6728321786504,-479.8813069882017,-10551.967636290938,25852.502938171063,14732.970597379404,36474.6929471973,5206.767957302858,71392.40031992395,-34064.789052103864,1401.6879633954813,14732.970597379754
2006-07-28,-4288.621203120127,10667.153135343986,-6302.803790077066,1483.2042056390492,-3798.6369965051044,-10064.23862005803,23914.19234467919,15554.191412035594,38348.04716992396,4241.747418459352,54450.082149431124,-19177.642728213,2724.329172072791,15554.191412035609
2006-07-29,-3508.2778580727463,11677.442954415887,-7313.281718031698,1681.9500222410625,-3771.408190286653,-15911.33860238679,24380.24477038647,15618.667911877434,38266.66944034917,-358.32650522196127,54535.80847519775,-19425.375667157285,3233.8252370381706,15618.667911877434
2006-07-30,-2412.218016496219,17288.970921831118,-11706.325426211384,2281.926897701138,-1037.1544420772098,-39444.10341388878,28178.371898487843,15990.583828795992,36165.595289769844,-16601.657545802896,74447.82946619784,-35930.05138912721,2352.7639603565913,15990.58382879576
2006-07-31,-2453.5967650778693,17479.187682342774,-11969.713148205017,2357.226363736292,-834.9095876272477,-40289.50900770792,29340.27267000953,15978.20049305557,36406.59873971122,-17225.414879392425,74957.77366144944,-36207.80683467086,2284.866184162267,15978.200493055629
2006-08-01,-2627.843260399328,17506.877787175723,-12015.525643906301,2332.9996385925915,-1356.2418167308388,-40641.869655037175,29078.917373049582,16092.395072370327,36379.291102403295,-17717.0327724902,73304.27192786921,-35118.44695929063,2484.8479334912518,16092.395072370502
2006-08-02,-4288.287752729422,11846.66971270301,-7837.113910737917,1518.8939524854231,-5040.324910768941,-19733.122347373945,23434.594149254997,15729.873109528642,37783.469637462724,-3561.4618896366337,53912.25987201279,-20179.215970389523,3635.350390773754,15729.87310952865
2006-08-03,-3379.424315136035,10858.88308649772,-7124.890457989721,1786.7013105822189,-4763.026898749335,-15687.579887964428,23628.767800961446,15698.32743681418,38607.171362447465,-774.4044126453227,52990.32891977888,-20232.18231247856,3495.236273643488,15698.327436814245
2006-08-04,-3206.3229433158995,12031.443565304333,-7272.560702571296,1444.0482258432748,-434.60076933791424,-18883.27833564463,25545.740432258113,14341.520209882758,35877.55588704889,-2169.3351965231705,71687.73323585928,-36888.56051390522,1814.297482218055,14341.520209882234
2006-08-05,-3093.771468237981,12125.435538986127,-7351.209072637896,1389.9656358649809,-468.57415417226366,-19951.720973296964,25609.33913155324,13893.656681598142,35786.44358332867,-2680.209328088582,71178.73814899381,-36630.280133943925,1706.4902348022151,13893.656681598724
2006-08-06,-3196.368281706542,11861.087472680065,-7260.584132278411,1320.438283728814,-627.3674405464917,-19350.578900103857,24622.24845847755,14479.484490140778,35799.2150864331,-2116.384615071511,70896.61864354032,-36427.343709311535,1749.5560799587402,14479.48449014069
2006-08-07,-3197.6920842994914,11807.911229559439,-7041.5758021792935,1426.4427644886173,-684.8751633456559,-19872.640886108566,25250.650884173665,14486.966661321727,36003.069394714534,-2280.547448850666,71526.02956670575,-36897.65245262566,1771.8846165159357,14486.966661321669
2006-08-08,-2802.0497152112657,11960.75328623585,-6848.918624279846,1599.7800064642215,58.258562337141484,-21141.156271281652,26018.17586328484,14473.036961124759,36403.93996686597,-2933.470532752195,71196.34684993212,-36326.83102236586,1581.8269115137664,14473.036961125079
2006-08-09,-3124.708198222492,11546.602322564155,-7643.3588367153425,349.90876619616756,-7.755202250438742,-21383.019704968057,23776.825630895677,13361.537488462403,34966.519802975985,-3223.323888828483,81023.39094919781,-46783.19726704681,1678.7719433697057,13361.53748846217
2006-08-10,-2650.787242724444,11219.48842425237,-7496.123061772669,1257.7418025410734,-502.77986794790195,-19647.2887826715,23997.47276055775,13691.05562181861,35895.68768013669,-2074.569554675283,75933.10554525799,-42435.78110750788,1689.0794759532146,13691.05562181864
2006-08-11,-2742.6397257055505,10845.522804704087,-7453.576769122272,949.3020752774901,316.0018352533516,-18531.671057096682,23624.9782891339,13101.989549285587,35435.81820924606,-1371.0765867346781,77338.07349696208,-44099.00810065575,1085.1318023785716,13101.989549285354
2006-08-12,-3192.250279019836,10007.834330368001,-6811.639224685961,334.73852508001437,863.0556456383201,-17653.017348430876,22830.06626410343,12590.573391474201,34405.60488087537,-739.1847155219002,78658.50183104293,-45631.648337327395,1165.3317807965796,12590.57339147359
2006-08-13,-3293.5324292837577,9806.358754755056,-6535.948904605753,387.1912507752568,1388.3782725788187,-19124.811692713018,22753.307578882057,12498.396254019637,33900.19557887988,-1500.059410658272,79750.90909953922,-46599.295320217614,988.0065018065507,12498.396254019463
2006-08-14,-3532.635076475708,9540.637151344941,-6346.770020184893,254.65893613887602,899.7389153040422,-19283.26127699227,23053.315882651972,12568.961280254473,33818.85980274438,-1560.7130091561703,79464.40218834291,-45863.93121427449,1112.4626473855606,12568.961280254938
2006-08-15,-3287.96847166975,9483.465269697772,-6127.174412638662,868.9669205607061,1202.6443635706382,-19982.095485253638,23540.83619846958,12635.881991403163,34393.88626593948,-1938.6715959516587,77824.70449163837,-44394.681555205854,1045.0239460092998,12635.881991403337
2006-08-16,-3453.0954803944223,9234.123054585136,-5802.195420299817,762.835834009602,1354.5611067618302,-19471.89704064795,23339.755862514663,12494.804862613091,34100.92105103182,-1616.3176555457176,78083.6625768983,-44519.613006410946,942.8759944309131,12494.80486261315
2006-08-17,-3398.600262819201,9019.68634312139,-5787.500565212904,928.558397402936,1520.7482064706055,-19638.367941572338,23563.183182092143,12512.921659630134,33876.541072936074,-1730.8697917824047,77536.39419386451,-44104.228566452664,845.6117625703373,12512.921659630425
2006-08-18,-1926.4842397390057,5816.12654271511,-4792.356209449354,-353.26662767423807,602.2546573085147,-11694.203761240118,29050.375761256342,15844.151860154374,39546.597764599166,511.79174482135477,63032.6464610922,-25690.014326691227,-711.3622017483594,15844.151860154898
2006-08-19,-2066.3293287442357,5665.855682914815,-4963.567947785254,-528.3263588046466,556.3560467106727,-11530.57237970896,29070.218753369023,15392.408172487718,39449.13847799816,557.1605459006969,63037.19702504041,-25616.47893937427,-525.8926432951994,15392.408172487718
2006-08-20,-1212.2154734990036,6310.090917255322,-6435.390887430811,-505.2380990947131,-835.8004760651675,-11291.196048891492,27441.154255752583,16888.726792292146,40682.48195174606,313.9492853205593,61225.18650564128,-24019.83749633105,-66.42106182199495,16888.726792291214
2006-08-21,-586.7231375558767,6353.323048880382,-6546.875369525631,-206.29935583574115,-937.7875713520043,-9586.890128698898,29561.60020013334,17210.03669789713,41517.543921383796,1099.668897923868,55587.904843744764,-19584.397936863475,3.62649187920033,17210.03669789678
2006-08-22,-849.8936528352788,5818.131794548695,-7275.2969434615225,-530.3897858375276,-2160.508959445695,-10127.592869330547,28545.763005270506,17317.272596129595,41661.376357838875,584.9387651761645,56978.25329069406,-21075.515038019686,273.66355556497,17317.27259612971
2006-08-23,-782.5286213870859,5621.128113423161,-6678.675163965498,-277.4264497950353,-937.1473911155579,-9577.768524258034,29143.549191209062,17052.73995186014,41133.618695264326,1008.2444984638714,57973.04117399466,-21697.17012674606,-53.22313551944171,17052.73995185991
2006-08-24,-847.4499994410144,5699.283552526802,-6636.251004334772,81.05478723172564,-1494.7592860119184,-9098.24781440082,28512.636235991406,17057.258562917443,39696.61599326224,1315.4013926392072,58413.52491062047,-22551.60589227869,391.7502882113622,17057.258562917094
2006-08-25,-987.7438141992861,6124.11069371803,-6721.719571925001,638.7574534520681,-2163.2101736842087,-8628.369081378245,27861.831899133045,17093.9674070247,38046.45191384059,1664.7248332923045,57142.22262981889,-21645.154536056303,187.86946902386262,17093.96740702528
2006-08-26,-411.43818640160316,5898.096264580661,-7753.633494232679,483.0960076374031,-2508.0453630974953,-8634.941648824846,28541.5918724038,17017.88780710371,39459.06652538091,1424.380817306217,56930.198882700584,-21272.397018038362,865.7703401292092,17017.887807102663
2006-08-27,-538.8500069613219,5153.373906554392,-6733.083158279624,256.5944457498408,-1621.3484589574782,-7950.112945365079,28147.437221567874,17139.265618710255,39374.00428941799,1779.0358666343673,58183.6126071015,-22268.255485587462,601.1232975768507,17139.265618710837
2006-08-28,-734.6660770961607,4453.133746427688,-5314.571587907849,-48.749130824697204,-931.4313442597049,-7223.424285191519,28200.789717209525,16906.750435017442,39393.90905138163,2104.6636539741594,60052.50766322954,-23561.227506668656,393.84391960609355,16906.75043501756
2006-08-29,-1382.9557178482064,4430.3818131849985,-4586.798516764538,210.23520111007383,1049.2050947220996,-6813.164611746906,28699.44722161576,16200.232435899612,39302.72265957628,2353.0299740030314,63537.702845790096,-27005.8837342318,-104.93088614268345,16200.232435898914
2006-08-30,-1013.8915217406466,4600.479950785157,-3978.8765922643943,421.44815121468855,2322.549058123812,-5589.406616431952,29361.551960351295,15898.76873754966,39448.10950961962,3055.2278120227274,69587.08486737957,-33223.259560759994,-210.09690691760625,15898.768737550476
2006-08-31,-1131.9913059030077,4880.10342525431,-7186.862941955915,369.2941537127481,1555.4068080181314,-8297.93525353598,26236.96087669386,14548.70294357909,37853.66561557664,1336.5163475979207,74299.93262534891,-40801.29477696202,-122.99893326860911,14548.702943580021
2006-09-01,-668.8921955557598,3557.4646905656045,-6235.464579433901,-121.51374541997211,1317.2288558160508,-6961.398628958734,26560.31653503416,14925.883920472173,37826.453511352185,2028.844023962185,71476.26411715435,-37145.04666183004,585.2683707442193,14925.88392047194
2006-09-02,-1464.1914385302225,4002.571099379391,-6918.516601370182,-418.6378959987778,1132.9061715143616,-9408.047938669217,25809.86963848598,13892.754526761986,37137.56999088566,42.51173423149157,72909.63369930445,-38849.22565702506,280.35895285062725,13892.754526762452
2006-09-03,-1410.446662537288,4665.338828771593,-6967.471760785324,-710.795206860581,1947.9581442460767,-11175.658172814932,24485.220689127163,13891.492371194588,36521.89670181851,-1528.6053296734462,74878.35551804851,-40021.47220045843,183.5592449677788,13891.492371194123
2006-09-04,-1328.8143466879264,5424.30837470197,-6384.06638340652,-1532.0709644954259,2983.953573868959,-10983.541133802268,24840.37454408918,13333.12116985023,36162.86596169343,-1763.0063277732697,67907.2984778267,-35122.48839558987,-39.8752022938279,13333.121169849299
2006-09-05,-77.45503391888269,4541.591981209669,-6272.938168168301,-2377.3406466240995,3852.4090402933653,-12685.061685575405,24673.953903566493,12793.373944485647,38982.37359724776,-4379.093668851536,65520.934740599245,-35665.14664970199,-104.98605729473638,12793.373944485182
2006-09-06,37.74279584957549,4543.323010812179,-6458.23573541292,-2314.7094309788663,3949.4714292509598,-12781.565237040631,24826.427903824457,12814.809769411775,38746.60700633866,-4310.5445299464045,66517.26811872469,-36296.08814900974,-41.45491813481203,12814.809769411542
2006-09-07,-100.4795747206881,4137.260410183921,-6650.241955788049,-2352.8917645850124,3806.0885766042393,-12782.527980280647,24671.537151600274,12823.651549138867,38676.38459562854,-4164.039503608103,66485.13445188125,-36210.95922894002,32.649032183962845,12823.651549137936
2006-09-08,212.89904738277983,4417.223859759745,-6577.086583505574,-2695.712110755281,3896.758077557031,-12472.867653864072,24954.852388790383,12927.973297996487,38945.14203469144,-3954.4594562197744,67199.66916255839,-36705.51615735798,-442.67423756168864,12927.973297996952
2006-09-09,243.37525820769952,2996.5322992177353,-6788.629156256007,-2353.5977042750455,3773.9383387063426,-12222.73148855954,25003.112778052033,12581.770556011303,38843.933397497865,-3642.951842934912,65567.4330937239,-35457.645471808486,-30.503641912713647,12581.770556010604
