Date,ATM_WITHDRWLS_1WEEKAGO,HOLIDAY,AVG_ATM_WITHDRW_PREVMONTH,ATM_WITHDRWLS_2WEEKAGO,DAY_OF_WEEK,MONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,BRA_WITHDRWLS,BRA_DEPOSITS,IsSaturday,IsSunday
2006-06-05,-4180.478807882411,5511.1821948057395,773.200764977535,-5670.211744219838,-3645.4145891965873,-4381.837537142535,8088.65622103325,9144.249854419708,39378.86354191854,-1659.5542303964426,14167.241553249298,3183.7137090223832,4048.5743205663825,9144.2498544197
2006-06-06,-4212.259123643402,5514.367377632266,725.8708516291086,-5455.397591494887,-3885.4324592716257,-4690.047774937925,7979.414551665866,9192.023514098382,39420.057566381816,-1222.2064872104265,14205.75214165304,3302.464447881831,4056.63660258644,9192.023514098388
2006-06-07,-4072.2386738863647,5659.43965398282,470.5993342486489,-5140.165378943289,-3512.4271105219896,-5034.984617821998,8641.078813846254,9328.110626279673,39143.72364211116,-1524.8378690752004,14664.52566833966,3544.995822334112,3812.6995878944044,9328.110626279678
2006-06-08,-4076.3896334639003,5638.103935608595,299.1367279540043,-5031.907891635043,-3323.9133035918962,-5195.724923380869,8567.449211016345,9183.103265042742,39128.60606743658,-1706.8653440317653,14620.484865044247,3415.105262833852,3665.1117142781472,9183.10326504274
2006-06-09,-4009.22504422449,5357.982479233944,43.96341819301006,-4356.561172117858,-4129.863840700233,-4980.098667720906,7608.115776265408,9024.66702735272,39267.200047283775,-2776.316326489403,14102.73865454126,2792.6332104519815,4364.995913377006,9024.667027352716
2006-06-10,-2375.852846447422,7414.083392755984,-671.0149128501944,-2679.50090426765,-5531.258185110797,-6959.671331164835,15228.41952718436,13609.10851806626,45624.556696190906,-76.5359288167383,24187.69446277467,-1158.9564601948223,5405.7871485697815,13609.10851806626
2006-06-11,-3628.896046568603,5318.766555009414,-930.8996015183841,-3920.89337181676,-3939.025681196298,-5955.835652024051,8374.199743566194,9219.100945898568,38922.31397409854,-3468.559022924385,14123.678592022485,2931.5551090862054,4300.142972429321,9219.100945898566
2006-06-12,-3745.009244134567,5281.346386241728,-1400.6611144607127,-3394.9736291071904,-4590.430205291948,-6656.954418699571,8168.529791354744,9270.766256833424,38660.59409039317,-3473.763294998662,13793.920305097705,3324.6179174961444,4400.046553620622,9270.766256833427
2006-06-13,-3073.511585720337,5594.244892370363,-1909.013368711483,-1745.275680366667,-5407.347476379946,-7043.895802407169,15660.103450368704,13300.567981580234,44716.30585650858,-3216.0186461389167,23084.692442719974,-591.0649503914647,5853.447151514401,13300.567981580234
2006-06-14,-3408.5726097954575,5165.244992050226,-2525.822115488274,-1400.4294621001973,-5546.095232896729,-7939.4804932493425,14997.080263879625,12923.610740779515,44478.60437202049,-3388.257568021334,22253.22773827628,-650.0171785003804,5850.313786160399,12923.610740779573
2006-06-15,-4221.574866871488,5009.144916421603,-3889.426383950409,-1272.0808926139907,-4945.624729919389,-10417.997027809655,14194.763961797904,12138.329460744619,44342.24055803007,-2535.16997858831,18739.988941908192,1720.906975153077,5261.219030526863,12138.329460744531
2006-06-16,-3958.8021897958442,4982.315971991127,-3489.826102012983,-1206.799020906632,-5487.839385591866,-9498.276850968348,13647.759664770016,12135.620373996124,44354.37413960499,-3040.929776636207,17857.30031134132,1434.13474883946,5055.470089074239,12135.620373996211
2006-06-17,-3036.96774339733,4674.732443120636,-1908.235024750611,-1757.7045367949231,-5307.064604666866,-5840.433646804508,13529.253743516058,11084.358719348566,44752.86742264043,-4838.064469679855,18271.432795267203,176.7636402967055,4583.254803739401,11084.358719348566
2006-06-18,-2090.999429764015,5147.457936206825,-222.12829608892935,-2142.8733484398235,-4881.794699322141,-1870.3850290371374,12204.833071628284,11303.747652279777,45469.2943526113,-6639.60299722779,20053.871422622466,-2024.9962247314554,4316.030470281192,11303.747652279777
2006-06-19,-2459.456282328406,5157.279507569516,-609.5355514156072,-2184.0065097098727,-5575.781143313253,-2704.7152033118027,11944.24950335072,11359.282858595836,44825.27531920688,-6347.948064244341,19998.98383569986,-2028.606291895655,4533.88023615712,11359.282858595865
2006-06-20,-2908.7681449420616,5098.98279019562,-1123.3858320315085,-2239.7332660074917,-6116.049361371712,-3726.6659853456877,11403.920669815947,11348.811227862665,43101.09695239282,-5830.761062323834,19467.201680516027,-1853.4580258069516,4581.582450959656,11348.811227862694
2006-06-21,-3210.118855788345,4855.7596685335375,-1424.0110030615724,-2249.813333615104,-6212.476520599706,-4375.939286432036,10811.752885971342,11081.93900371041,41750.68991956797,-5492.595650671126,19666.266398828222,-2704.5455473217808,4420.952954233413,11081.939003710468
2006-06-22,-4265.099357468011,4336.413879969339,-3197.4642710761545,-2426.040773421526,-5773.388789207101,-7525.231582906312,10221.857120199353,10529.521843010609,41328.232971415884,-4037.5947242926013,19077.880207041657,-2771.493094084555,3882.059884497232,10529.521843010609
2006-06-23,-4015.1686911058914,4362.649683799966,-2694.2402354484366,-2437.935901620287,-6252.180366621486,-6837.076574466741,10405.24277094976,10893.964019867479,38957.66359806854,-4450.922205812425,18797.47687379548,-2012.3746101230215,4212.964207747145,10893.964019867624
2006-06-24,-3485.151431518314,4977.685040744822,-283.39361320707394,-2067.2750774206743,-5778.209983358751,-1149.7017516272754,10652.406514780432,9683.476670462762,39345.2716165426,-7173.467434011152,19765.814067918476,-3498.6766082829504,3907.3345409057965,9683.476670462733
2006-06-25,-3088.979960424002,5811.69681402704,111.88492469987978,-1851.7114502172826,-5581.960285267574,941.7456127287587,9871.470204027184,10334.320959503813,39830.79731976421,-8138.894918453876,19298.56578477156,-3168.121705375346,3753.4430407785985,10334.320959503799
2006-06-26,-3149.0435924668272,6231.620242286095,154.98619220776163,-1467.146191491429,-4835.403738000383,2160.722423780331,10842.842147979067,10142.368984724351,39934.35391931924,-8777.586101875044,15691.663201143845,40.968139384327515,3535.429912259946,10142.368984724293
2006-06-27,-2691.235179953058,6378.691627689121,-541.9779492491652,-1733.3504126679181,-5867.837096813215,873.2078432046001,10164.493374586746,10312.012695932963,40236.33729669505,-7882.5784733537985,17827.18657499819,-2014.366415612545,3678.8199530764814,10312.012695932977
2006-06-28,-2432.725741236811,6464.965429543707,-142.476035938289,-1793.7625674317833,-5601.693825095637,797.0892741832722,10156.87525342919,10165.994479138104,40071.22199321229,-7809.127338973536,18912.03085571707,-3219.8547418742837,3539.334782567274,10165.994479138133
2006-06-29,-2454.9925089530843,6517.976401032447,-71.13272745075665,-1851.081914567454,-5461.006304701765,365.68170391178137,10108.77553409365,10074.901999355505,39996.76273546444,-7546.776913505095,18893.572993220547,-3264.1271208961853,3460.4084552442428,10074.90199935549
2006-06-30,-2187.740222684125,6703.189459838199,-124.05207400484323,-1696.1814946184086,-5368.052798422178,-67.71800554418223,10294.410136197892,10121.680279102753,39902.38463879613,-7212.915098283625,18672.62882283851,-2867.5864188371893,3461.8595780574483,10121.68027910271
2006-07-01,-2321.7404155228123,6604.046223468831,437.5815464063562,-1912.6239408288525,-5505.875262208929,889.9737316279698,9570.288046966418,9453.341735123846,39972.623757227135,-7818.643015421065,20054.109686919866,-5161.507331776351,3120.7325831014205,9453.341735123773
2006-07-02,-2557.8068514141305,6130.025115013421,240.2039329132167,-2076.6259393101973,-5647.015285658163,-1218.9908891714513,8929.411868347011,9512.377533393745,39710.392331701136,-5972.5279551935055,20219.357938614456,-5353.814882479897,3180.5801817660686,9512.377533393817
2006-07-03,-2505.5836778556436,6092.221184931554,260.3460838725223,-2066.6482862505627,-5748.91630775621,-2031.3813910681856,8997.838182655796,9525.736302196747,39734.34188189071,-5296.295357669587,20360.01186953386,-5501.956656094208,3204.223889214062,9525.736302196747
2006-07-04,-2816.8438525047222,5897.55357655642,158.62440626792886,-2140.0394272473422,-5582.287468070648,-2816.117047044805,9025.655415910187,9446.6104168237,39871.32127840511,-4635.587536810128,19224.877567912215,-4501.633336832914,3193.0860600172828,9446.610416823773
2006-07-05,-2802.100851290281,5954.798689502688,169.83257278236488,-1928.5202518279912,-5462.871603047244,-3373.1025038340194,9194.002304740443,9457.556503941076,38909.854159289316,-4188.241064868009,19309.040960993778,-4564.122129382525,3117.010739125336,9457.556503941105
2006-07-06,-2997.0248265575246,6009.544790545922,-125.53290452163492,-1735.7132227350928,-5005.5699058613045,-3678.0734950386345,9122.742966716585,9181.642879621242,38945.33059031287,-4249.5655708035465,19455.34371341801,-4875.558395511689,2764.4033000830023,9181.64287962117
2006-07-07,-3264.791429531975,6082.003230777857,-681.4507504965368,-934.5723618854909,-4978.301335160814,-4966.10591182329,9080.345285844476,9126.828281702921,38790.08879106891,-3680.970262932478,19513.950120659654,-5107.020119794556,3053.536152659556,9126.82828170298
2006-07-08,-3198.4428875494223,6340.276293674458,-1037.9297812982513,-287.52559076930993,-4724.661778037821,-6960.473441981787,9385.72258981176,9178.188127475147,38366.96111995777,-2645.3335009248494,20161.071827116386,-5671.910068819811,2842.642926820554,9178.18812747506
2006-07-09,-3264.321383778819,6180.878148640346,-1321.0146360316357,-174.01677163372005,-4702.480634066731,-8504.15868233543,9336.351543554723,9236.210028852314,38091.243800752076,-1742.8300888330996,20706.891857300216,-6200.896885515063,2828.3651697102778,9236.210028852285
2006-07-10,-3477.7135754424835,6113.475441989671,-2000.6334606428936,353.028253362796,-5651.510113758164,-10510.896767453181,8508.062588033097,9232.555002531688,37744.506907015995,-787.8452988373938,21296.446204516957,-7156.961353588795,3004.7205545810903,9232.55500253176
2006-07-11,-3499.000066946499,6144.602183314979,-2041.279504012773,307.96681084606115,-5907.373781240431,-10923.40433586814,8000.112373687289,9100.963576281063,37503.19845160841,-716.4966606833341,21397.47862603535,-7614.700873752747,2985.960849481546,9100.963576281092
2006-07-12,-3295.4982012061337,6273.007156688949,-1844.968964292767,264.34441139864384,-5841.60279707933,-10953.48085031793,7851.740727350463,8989.384147544375,37518.33785281521,-721.3878549431488,21338.834909692687,-7778.116963567869,2892.483072266315,8989.384147544491
2006-07-13,-3317.736984119796,6437.349196746958,-1507.5327070801468,-79.96792633055611,-5292.189033574528,-10312.524463463134,7231.266812938672,8417.204732205515,37434.38261851713,-1347.7084400824779,20184.045034865423,-7403.437236641494,2402.13336691333,8417.204732205486
2006-07-14,-3535.284611703071,6508.812058976826,-1278.2357929480495,-449.50856432137516,-5241.2784697165425,-10046.775159714718,6549.80753389952,8086.720412565768,37047.81676531526,-1891.1222981654973,19711.90876243572,-7389.119910473262,2668.693748978242,8086.720412565739
2006-07-15,-3615.3774799645767,6968.282881440529,-686.211525076038,-476.11962039879563,-5129.443806776326,-9910.440528544943,6468.476763141896,8007.593623458204,36792.73047732844,-2235.823214699747,19640.61310111722,-7392.367605373657,2783.647485128662,8007.593623458233
2006-07-16,-3588.9997844120644,7148.5289757939445,-304.0381119512658,-443.97095160428853,-5062.410976313537,-10226.727441855759,6384.868288038915,8068.565376005983,36592.276393985274,-2055.0288161398994,19691.584525531103,-7495.988199985117,2762.734804070855,8068.565376005969
2006-07-17,-3759.89797599738,7372.604624152578,109.39922231729543,-519.6373656418791,-5641.723480848652,-10030.412703009062,6274.693396957917,8211.531275177465,36442.31245506263,-2181.6460047493447,18825.918983386087,-6594.73127958013,2929.308289380304,8211.531275177582
2006-07-18,-3863.7119002023614,7609.9013208296865,479.21307985558326,-514.8633691484722,-5764.403957107154,-9855.133676849102,6229.271827238704,8254.585493300643,36066.28398527593,-2287.5371554635594,18377.32796960712,-6136.717930046361,2931.2008035541394,8254.58549330076
2006-07-19,-3990.675894145539,8028.840343609631,953.4766786114824,-250.67701858871283,-5579.969739157366,-9795.876692682163,6450.377381869089,8276.82523947009,35577.24368435653,-2297.5820794181677,17578.69084615678,-5296.750295286173,2783.2769123719113,8276.82523947012
2006-07-20,-3859.806138271065,7406.338298383172,51.948629947372865,-153.24975464125873,-6463.012215702623,-10113.511842859916,5537.601814102345,8246.60808901101,35409.65250722186,-1768.8315807018464,17317.233468909166,-6159.562463221553,3121.448922208663,8246.608089011053
2006-07-21,-4566.264901207809,8065.895247302722,1764.3664649913953,-387.7095167985409,-6061.192873663927,-8125.554444648107,6358.752583978075,8537.255816007633,32760.425362761664,-2657.6845650000487,15889.657731696027,-4783.37669594587,3638.109759703553,8537.255816007575
2006-07-22,-3968.3684026682567,7270.462622588113,1218.947912216725,-111.44929099224373,-5901.267404948021,-6567.020778457958,7187.345947127434,7780.317243069114,33419.20123646286,-2223.3932717780663,16563.06940452484,-5196.1060918702515,4089.12855958633,7780.317243069099
2006-07-23,-3966.1816718474092,7007.233250831043,964.5252366597088,-171.23422206319447,-5934.151255490917,-6322.701272893606,6855.387367689223,8147.765341796527,33462.97285870635,-2226.078029678045,16549.289757722105,-5240.516727077111,4098.496718420793,8147.7653417965485
2006-07-24,-3922.6710410280684,6899.935918745283,715.3399763921007,-64.76188099592764,-5461.197591681028,-5993.850575952401,7624.353519363955,7986.800632423816,31527.979949966015,-2280.1993961724966,16616.380496147707,-5160.797359985128,3935.4473700479375,7986.800632423845
2006-07-25,-3847.413744042563,6895.691098529796,814.0764845954254,-175.38656018235451,-5751.550332620223,-5711.366332626389,7531.730824526749,8084.925300046584,28677.05108782601,-2317.9313485436614,16505.27202368759,-5057.120036936893,4019.9602262081034,8084.925300046562
2006-07-26,-3980.1491993522886,6357.126365335622,290.2353091048699,156.33363307289346,-6020.847545217319,-5342.61417462873,6433.222145983456,7658.408108903919,24962.313091651224,-2286.7901639914717,19180.39974436986,-8197.57375006918,4154.746413790972,7658.408108903941
2006-07-27,-3719.873680432196,7096.3385589376885,1161.0958586409834,-197.45762356972773,-5131.707987219641,-4136.0863027944,8223.280967673903,8113.296072139752,25679.428159639036,-2960.018575089878,16583.030657312695,-3813.114522656724,3870.922344601544,8113.296072139694
2006-07-28,-3093.4110653794633,7147.99248165495,1139.5914747820643,-325.0774881747784,-4859.245555067346,-4058.296496032617,8426.50155867635,8076.989422410445,25655.32320444726,-2983.7042093006603,16262.252419947017,-3371.545870121372,3764.1860648567235,8076.989422410466
2006-07-29,-2893.6712399135613,7016.244752217643,174.99132698382255,-340.6364809747365,-4801.054751649842,-5306.465446359858,8387.499628566826,7981.3607136373985,25307.881087333077,-2640.4765603789037,16577.70260591907,-3800.077235798879,3827.0136316509497,7981.360713637318
2006-07-30,-2983.612440351264,6880.927088889532,-394.2812429276928,-302.93385934726757,-4829.738359916169,-6269.089430411772,8265.184383500482,8031.02334999929,25190.170103486562,-2249.6386682296743,16581.17084334908,-3775.9067361450725,3829.1807624327066,8031.023349999268
2006-07-31,-2975.1063802760727,6760.273915618145,-485.70850690695806,-347.9841981621539,-4822.96604321885,-6457.567757981531,8286.819173180204,7982.543456077201,25341.897680412083,-2114.330524246232,16497.22668794641,-3705.3021342308675,3819.5759623701633,7982.5434560771355
2006-08-01,-2093.4094782873053,6919.93311613327,235.49848906786792,-251.77336955572628,-4898.037202704587,-5960.364519542418,8175.088813493701,7936.355228462626,25119.60800351518,-2103.719880859866,16145.591099521667,-4313.439426901304,3730.753994404351,7936.355228462651
2006-08-02,-2987.454868440658,6063.542653884819,-283.437206059913,-840.885687719883,-5838.078892826936,-5536.1809698881225,6391.14775849418,7588.846473837186,24221.739892522306,-2334.8214811140724,16884.812427186607,-6011.386708801694,4150.468074687671,7588.846473837142
2006-08-03,-2435.4164321494027,6740.719615459195,1407.481811379479,-464.2872625036714,-4749.775993116356,-4056.6118028872042,7159.174754173337,7390.204122522935,24618.696082984927,-2937.0741981232377,15264.863945453824,-4995.962914602709,3460.1314830256615,7390.204122522933
2006-08-04,-2282.4680845716803,7372.752711390852,2399.0826898254236,422.40793593199305,-4155.962808376875,-3365.208507936928,8134.259189693221,7544.029321824204,24635.741745824198,-3251.5322474648365,14408.855363772105,-4151.047031663026,3515.0523186315677,7544.029321824197
2006-08-05,-2204.0390737204984,7179.476528115548,2207.38829272511,163.1004439044359,-4240.715827908721,-3599.2269784946056,7987.811700314886,7149.793454007699,24484.137146716275,-2971.7170725668884,14357.354195126582,-4241.5532551760125,3572.9805118000822,7149.793454007687
2006-08-06,-2226.3896273148157,7243.166365595454,2497.8944119949783,151.4353754343465,-4195.4659993427185,-3228.9194994045038,7758.396841629068,7466.902527189408,24543.406129152903,-3098.0502940896067,14307.743364680227,-4155.291712726519,3561.9886667797837,7466.902527189417
2006-08-07,-2250.5593772493125,7213.700048449064,2235.23725989582,503.3239122254331,-4568.5370926667,-3754.150850216306,7760.571502538383,7570.278288292482,24685.21743953927,-2975.9195477872863,14276.532390731878,-4133.198541419859,3653.9324484960043,7570.278288292451
2006-08-08,-1919.050324041907,7580.156234065605,2651.560067716153,1272.264863931896,-4899.357347195414,-3585.9260582028387,7857.620130961463,7744.956246310498,25266.833787483956,-3140.6335409373787,13910.19663169174,-4036.084809334183,3660.9356124106866,7744.956246310487
2006-08-09,-1631.2396130327547,7866.556752862927,2721.1014984507055,1691.375958920063,-4566.018707284435,-3915.2775969932427,8341.067826183044,7779.210753731367,25391.870375868828,-3136.546678324765,13746.852413771652,-3812.6903045030995,3473.6576579314597,7779.21075373136
2006-08-10,-1513.118348290039,7892.323275803053,2863.513757595956,1856.5202605526151,-4244.131323382611,-3798.272294922229,8353.43786197732,7612.178600476211,25468.338815843792,-3240.821721907911,13502.584066676784,-3807.943753235326,3248.163831968559,7612.17860047622
2006-08-11,-1422.4644887613345,7662.575381379434,2968.5419700676885,1661.8895435352947,-4019.6341105717506,-3395.44148204715,8072.585707296797,7368.813149250216,25345.053946796666,-3460.6989566017382,13523.97726156232,-4123.817719148488,3212.1450987891117,7368.813149250238
2006-08-12,-1431.2511814011573,7486.122195866147,2945.017368839137,1519.2475334241908,-4028.341686466846,-3328.7468554393436,7920.811428668701,7255.076199447565,25155.99828848208,-3670.1378906480545,13546.813130278966,-4286.556456550514,3387.3270769081323,7255.076199447591
2006-08-13,-1462.391987705838,7263.372867813843,2460.311477573424,1661.7991408209928,-4019.907871251622,-4002.622372316675,7782.536106704658,7302.91704062303,25034.965717308743,-3541.180511717282,13647.139293907067,-4503.345319815235,3369.3824586274477,7302.917040623037
2006-08-14,-1673.0261666273136,6847.088104020628,1995.8297921393296,1498.6358723332996,-4697.232476007751,-4329.367158906993,7346.384873339847,7346.5101616602005,24709.09134278359,-3610.3360089262915,13998.115057601479,-4720.612750094637,3558.597735866728,7346.510161660164
2006-08-15,-1769.0538531048205,6645.628174968234,1862.8181297649332,1590.0735715826331,-5122.886807089544,-4426.597447798956,6801.386967813169,7282.748168817609,24624.56816922545,-3749.5107934044545,13459.32882477262,-4500.88093165455,3597.6535654784575,7282.748168817624
2006-08-16,-1820.600868003682,6631.463907092136,1982.0055931500178,1718.3650762619302,-5017.93244953857,-4347.498919550691,6915.714321071313,7279.247396775394,24607.112263084793,-3842.70189721351,12990.829616933175,-4030.7721053763694,3498.1986336733207,7279.2473967753795
2006-08-17,-1820.640108193294,6524.8586081325975,2015.9322613648037,1656.5894454877985,-5148.2528924313165,-4255.469042903924,6739.352079928183,7264.748742267298,24610.816106267,-3692.5904855788795,12595.078926009699,-4017.7279852275283,3547.6096359648345,7264.748742267273
2006-08-18,-1704.4488939826524,1501.2571451674112,-363.77281347731605,-685.4246438096479,-4475.662589898899,-2717.078975388966,9623.558176603157,8439.318196926004,25339.287849938082,-754.163958625019,14661.21537892116,-1703.17677165023,2046.5206902765558,8439.318196926
2006-08-19,-1509.8080648276766,1522.033818519583,-276.36130939666464,-733.3301480473717,-4414.325091995646,-2671.3355104164993,9797.841154265525,8057.930326015108,25540.979970911492,-348.57145030658313,14607.31651809136,-1649.8950990529925,1983.9160590021893,8057.930326015079
2006-08-20,-1414.8544924754951,1517.1158481930743,-12.63229046660581,-817.731857646032,-4348.3604983107525,-2122.0954245272624,9410.359686554631,8592.3410590643,25758.980372503614,-68.44375757994385,14491.825324575548,-1346.179552003272,1942.9913061108218,8592.341059064242
2006-08-21,-699.6655999517752,1887.247531072073,393.00245558872484,-826.653015086813,-3268.1491913584796,-1609.166055356247,9726.674073671136,7753.826432204663,24605.18241784518,760.524173388395,12842.026438241672,-1443.0986369268066,1595.341937190833,7753.826432204656
2006-08-22,-771.5280744869888,1827.9389567562866,582.3665234422624,-731.4927730450981,-3796.0736728018674,-1049.4315399108455,9945.475573698688,8133.044799521982,25187.472963819084,655.1500943062456,14083.897604935051,-1943.1095843777525,1731.4578491538505,8133.044799521946
2006-08-23,-770.1746986171038,1852.4753109398243,516.0767612381096,-686.5304591823988,-3708.9935521141724,-1190.4845534847555,10026.350996561798,8123.139035489699,25442.915684951615,650.5603398779772,14250.87762630363,-1999.4703957569855,1737.441619074858,8123.1390354897285
2006-08-24,-675.6794920291718,1932.5457564275948,631.870565128047,-560.9463015140927,-3511.482643146621,-1243.438897331458,10218.089768900294,8111.05616771546,24775.083488516873,475.2577250480372,14225.386214256885,-2049.9663718378956,1665.363761180049,8111.056167715431
2006-08-25,-746.3258275098171,1822.5537536892707,327.5285576045935,-555.1441636378795,-3772.635034835457,-1414.3402553701208,9826.882883773345,8059.0373605084305,24113.560096704223,835.8482558197175,14369.757768198006,-2356.046936491344,1461.2836192603495,8059.037360508423
2006-08-26,-721.9504587959882,1776.02015689554,345.07210191607817,-573.1601934765856,-3738.818433919794,-1349.817006855381,9870.650977823327,7810.126191634932,24742.413181215736,759.8925542374892,14345.442156810876,-2389.502991969504,1550.8903084402268,7810.126191634903
2006-08-27,-715.3533606256024,1730.4346963407247,442.27600993447595,-622.3264158515112,-3647.2724158228702,-1189.3898580019595,9717.646466915412,8161.368428366912,24787.63522916552,428.794232686603,14411.475980241059,-2452.2003915852474,1535.4706566256477,8161.368428366948
2006-08-28,-576.0257339430664,1691.799650206758,504.61330591396836,-647.6746928011044,-3753.036304716108,-1151.5070376443791,9991.62563675224,8185.060213814315,24887.600323485025,235.37648077425138,14507.299011242776,-2494.638440023753,1567.3013958090423,8185.060213814257
2006-08-29,-608.7508086747132,1655.1991370996823,466.40086085937696,-599.5263765559978,-3720.05689044234,-1143.3035899580573,10030.847662261653,8177.490489749288,24881.852383404264,264.0205788946684,14565.178398374625,-2430.873732257483,1550.4251598831645,8177.4904897492515
2006-08-30,-910.9964822531965,1012.9260704928917,-2245.5671691332163,-359.17327207688186,-4140.651692055155,-1510.2938853851574,9872.568777317621,8291.43597215325,24408.831162540373,2447.666664375805,14481.332480767542,-2232.400570709304,1676.1863548300234,8291.435972153242
2006-08-31,-1205.0714445404028,456.8314313859273,-3491.1155655790535,-667.9991072757057,-5214.808466594828,-1708.5580156590222,7656.651665266468,7755.913053844847,23875.605734785982,2890.7276502775835,14046.195368005247,-3435.552990660217,1905.9208559170866,7755.913053844862
2006-09-01,-1314.94736363443,503.33099501000197,-3589.306522137813,-674.1257225221625,-5226.621246617801,-1742.4279762644474,7643.56401193108,7771.152962443978,23891.686064898462,2951.2856797629383,13993.09023362934,-3290.1309082526786,1757.1705374127232,7771.152962444007
2006-09-02,-823.484555181356,1151.546157814416,-1103.3545767350188,-763.0445655906442,-4492.9578681874555,-1030.8807156179246,8072.7653236009755,7322.106967042451,23998.29653365509,1467.170792576173,14805.544331394733,-4092.1885788468,1823.3977161187377,7322.106967042451
2006-09-03,-844.3902274011198,1685.928425825155,-584.6809949044618,-703.1124837624338,-4353.895718350932,-880.0319144751411,7622.912619570307,7639.991534252849,24121.71704235216,1155.4642063464053,14563.935361598964,-3797.5133881095953,1692.2597118589465,7639.991534252806
2006-09-04,-957.9583971692591,1805.3737490354124,-292.15550145398447,-1054.8576335807381,-4172.791061715727,-778.0130387990575,8016.041136751541,7467.0080769663955,24011.174280147134,581.3789723222508,14781.889275988018,-3914.5850050675162,1560.4130700751853,7467.008076966468
2006-09-05,-908.1463249627277,1853.568094592606,-167.13539093746476,-1024.3581997663505,-4110.422641313875,-746.9436623930414,8144.429509860649,7486.026614734972,24063.46585535761,510.58903215502505,14940.078162970764,-3928.956959937157,1532.858545105712,7486.026614734972
2006-09-06,-833.4277549613219,2053.0549456877898,-121.71841021574733,-1001.6375856420809,-3995.9011696060575,-723.4455771640114,8469.278726269647,7582.257865144635,24158.85449417899,624.74803918013,15143.698419028862,-3889.9298629461505,1580.3694065218294,7582.257865144635
2006-09-07,-860.761371337986,1493.0356369667222,-315.0387398569824,-902.6973370752273,-3362.30478067843,-824.0805281688536,9285.766245733828,7659.564720463268,23663.548229315766,1035.9611836239765,16422.03042200454,-4347.030068310385,1312.3382445046059,7659.564720463224
2006-09-08,-839.5852296751091,1896.9241757572022,-292.61328183476553,-1178.4303907451226,-3344.822442292547,-794.1752123462684,9402.762869294107,7727.794213154178,23729.074611604843,962.2731405715695,16593.613145852985,-4434.697618601918,1000.7532649542193,7727.794213154221
