ATM_ID,Date,MAE,RMSE,SMAPE,Best Order
Z1031001,2006-10-06,1223.795196780884,1223.795196780884,4.977184399052638,"(1, 0, 1)"
Z1031001,2006-10-09,1280.1459441383522,1280.1459441383522,7.970984604645689,"(1, 0, 1)"
Z1031001,2006-10-10,6582.1085609446745,6582.1085609446745,178.4279048946081,"(1, 0, 1)"
Z1031001,2006-10-11,7469.9925234216,7469.9925234216,199.9999999732262,"(1, 0, 1)"
Z1031001,2006-10-12,8753.431752209759,8753.431752209759,191.82307113892577,"(1, 0, 1)"
Z1031001,2006-10-13,1543.003223779329,1543.003223779329,37.10481716201798,"(0, 0, 1)"
Z1031001,2006-10-16,11286.983998767675,11286.983998767675,50.58367376485238,"(0, 0, 1)"
Z1031001,2006-10-17,8947.509670636267,8947.509670636267,10.959208929855444,"(0, 0, 1)"
Z1031001,2006-10-18,3567.203770099659,3567.203770099659,4.652453624683498,"(0, 0, 1)"
Z1031001,2006-10-19,1551.553868448551,1551.553868448551,1.3381321818445424,"(0, 0, 1)"
Z1031001,2006-10-20,38122.70618724362,38122.70618724362,26.222141897198487,"(0, 0, 1)"
Z1031001,2006-10-26,18861.730053390107,18861.730053390107,44.49479868195594,"(0, 0, 1)"
Z1031001,2006-10-27,4411.4214055962,4411.4214055962,29.815542450507994,"(0, 0, 1)"
Z1031001,2006-10-30,1503.7085710247284,1503.7085710247284,16.81651839682695,"(0, 0, 1)"
Z1031001,2006-10-31,3840.770869878339,3840.770869878339,66.80049290406133,"(0, 0, 1)"
Z1031001,2006-11-01,4136.152902414182,4136.152902414182,37.458626515115185,"(0, 0, 1)"
Z1031001,2006-11-02,9.096480862233875,9.096480862233875,0.04179494451957765,"(0, 0, 1)"
Z1031001,2006-11-03,3921.0624004823185,3921.0624004823185,14.636000947879086,"(0, 0, 1)"
Z1031001,2006-11-06,9573.393900976684,9573.393900976684,38.29863569473791,"(0, 0, 1)"
Z1031001,2006-11-07,809.9951681827115,809.9951681827115,4.427412195672809,"(1, 0, 1)"
Z1031001,2006-11-08,3679.140688679364,3679.140688679364,48.856982359162174,"(0, 0, 1)"
Z1031001,2006-11-09,8360.025449555089,8360.025449555089,199.99999997607662,"(0, 0, 1)"
Z1031001,2006-11-10,5123.069913992622,5123.069913992622,104.79915205286578,"(0, 0, 1)"
Z1031001,2006-11-13,8877.95663868319,8877.95663868319,199.99999997747227,"(0, 0, 1)"
Z1031001,2006-11-14,5748.334680429818,5748.334680429818,199.9999999652073,"(1, 0, 1)"
Z1031001,2006-11-15,6227.226785372384,6227.226785372384,47.40441166422655,"(0, 0, 1)"
Z1031001,2006-11-16,6076.827484728703,6076.827484728703,90.94887426364394,"(0, 0, 1)"
Z1031001,2006-11-17,4701.088420767708,4701.088420767708,8.423462214803163,"(0, 0, 1)"
Z1031001,2006-11-20,2060.4180189318795,2060.4180189318795,3.5524320586118,"(0, 0, 1)"
Z1031001,2006-11-21,6729.823011296816,6729.823011296816,8.871967388362625,"(0, 0, 1)"
Z1031001,2006-11-22,5796.325585347287,5796.325585347287,9.488459499055361,"(0, 0, 1)"
Z1031001,2006-11-23,8027.036075752847,8027.036075752847,19.961039141346735,"(0, 0, 1)"
Z1031001,2006-11-24,3020.1043298219593,3020.1043298219593,4.21096226039625,"(0, 0, 1)"
Z1031001,2006-11-27,3858.5899679461,3858.5899679461,7.71244372165347,"(0, 0, 1)"
Z1031001,2006-11-28,726.7554365631113,726.7554365631113,4.4576985769389745,"(0, 0, 1)"
Z1031001,2006-11-29,4531.730389093716,4531.730389093716,49.88620805279024,"(0, 0, 1)"
Z1031001,2006-11-30,3175.9194572031793,3175.9194572031793,30.780498670154383,"(0, 0, 1)"
Z1031001,2006-12-01,3179.270769737581,3179.270769737581,18.658091548528585,"(0, 0, 1)"
Z1031001,2006-12-04,5860.280158290283,5860.280158290283,15.627355380123525,"(0, 0, 1)"
Z1031001,2006-12-05,9164.46546394378,9164.46546394378,18.144665582266292,"(0, 0, 1)"
Z1031001,2006-12-06,702.6534338432903,702.6534338432903,2.636729515072274,"(0, 0, 1)"
Z1031001,2006-12-07,113.92730840528202,113.92730840528202,0.8785966509898002,"(0, 0, 1)"
Z1031001,2006-12-08,4463.405292638574,4463.405292638574,61.74905477646161,"(0, 0, 1)"
Z1031001,2006-12-11,120.1244377037674,120.1244377037674,1.3014653028605543,"(0, 0, 1)"
Z1031001,2006-12-12,3302.2465715148237,3302.2465715148237,39.085036780719946,"(0, 0, 1)"
Z1031001,2006-12-13,7593.840364300531,7593.840364300531,199.99999997366288,"(0, 0, 1)"
Z1031001,2006-12-14,8817.317095636252,8817.317095636252,199.99999997731734,"(0, 0, 1)"
Z1031001,2006-12-15,1863.598731287284,1863.598731287284,18.94247536164923,"(0, 0, 1)"
Z1031001,2006-12-18,713.964965865649,713.964965865649,1.1142989569203576,"(0, 0, 1)"
Z1031001,2006-12-19,6973.475757516855,6973.475757516855,13.607648108152647,"(0, 0, 1)"
Z1031001,2006-12-20,2061.683291794805,2061.683291794805,5.448301893124213,"(0, 0, 1)"
Z1031001,2006-12-21,13980.618613653802,13980.618613653802,17.8278034569644,"(0, 0, 1)"
Z1031001,2006-12-22,5049.140554495592,5049.140554495592,6.877572851537897,"(0, 0, 1)"
Z1031001,2006-12-25,10681.75064661933,10681.75064661933,14.134137434268267,"(0, 0, 1)"
Z1031001,2006-12-26,6734.273980469123,6734.273980469123,9.410291451731206,"(0, 0, 1)"
Z1031001,2006-12-27,5889.102759353023,5889.102759353023,16.270688639004494,"(0, 0, 1)"
Z1031001,2006-12-28,5992.631758125299,5992.631758125299,23.664138793503326,"(0, 0, 1)"
Z1031001,2006-12-29,37584.34695803497,37584.34695803497,86.80554395961883,"(0, 0, 1)"
Z1031001,2007-01-04,6448.719192056713,6448.719192056713,15.966381384791774,"(1, 0, 1)"
Z1031001,2007-01-05,5080.164001904399,5080.164001904399,6.435060770233855,"(1, 0, 1)"
Z1031001,2007-01-08,17218.05431015668,17218.05431015668,71.99981081455068,"(0, 0, 1)"
Z1031001,2007-01-09,10938.752916238944,10938.752916238944,74.67043356512794,"(1, 0, 1)"
Z1031001,2007-01-10,4643.040385964849,4643.040385964849,37.88220728778997,"(0, 0, 1)"
Z1031001,2007-01-11,2148.587158100492,2148.587158100492,18.26363090628204,"(0, 0, 1)"
Z1031001,2007-01-12,2216.2283467265297,2216.2283467265297,23.321074609646352,"(0, 0, 1)"
Z1031001,2007-01-15,7783.707734867745,7783.707734867745,85.61188782763175,"(0, 0, 1)"
Z1031001,2007-01-16,1444.1830193219266,1444.1830193219266,14.018347807312013,"(0, 0, 1)"
Z1031001,2007-01-17,13055.622864981706,13055.622864981706,18.138399327598467,"(0, 0, 1)"
Z1031001,2007-01-18,9012.298136132085,9012.298136132085,16.960766435111356,"(0, 0, 1)"
Z1031001,2007-01-19,5515.94752699128,5515.94752699128,6.804101880046067,"(0, 0, 1)"
Z1031001,2007-01-22,18555.760728988695,18555.760728988695,17.621450349840796,"(0, 0, 1)"
Z1031001,2007-01-23,8855.126466844122,8855.126466844122,16.8580568403857,"(0, 0, 1)"
Z1031001,2007-01-24,215.10688988310721,215.10688988310721,0.3864488594988405,"(0, 0, 1)"
Z1031001,2007-01-25,6920.309659243605,6920.309659243605,7.899882908499173,"(0, 0, 1)"
Z1031001,2007-01-26,16253.897877644238,16253.897877644238,17.38328075190038,"(0, 0, 1)"
Z1031001,2007-01-29,6796.889566983431,6796.889566983431,43.574148968741454,"(0, 0, 1)"
Z1031001,2007-01-30,6210.246017136405,6210.246017136405,116.6270324468736,"(0, 0, 1)"
Z1031001,2007-01-31,5747.4779957825795,5747.4779957825795,107.50462786942305,"(0, 0, 1)"
Z1031001,2007-02-01,42.32718264332652,42.32718264332652,0.2746527372260752,"(0, 0, 1)"
Z1031001,2007-02-02,4013.6887257655653,4013.6887257655653,15.498756023883661,"(0, 0, 1)"
Z1031001,2007-02-05,1892.7316910989466,1892.7316910989466,3.813789606196817,"(0, 0, 1)"
Z1031001,2007-02-06,3945.149140114161,3945.149140114161,20.865442711290726,"(0, 0, 1)"
Z1031001,2007-02-07,5683.752885137546,5683.752885137546,24.6189773621106,"(0, 0, 1)"
Z1031001,2007-02-08,3185.6430146554776,3185.6430146554776,28.758614087685242,"(0, 0, 1)"
Z1031001,2007-02-09,834.4440054480201,834.4440054480201,6.395568384149716,"(0, 0, 1)"
Z1031001,2007-02-12,393.85463901300864,393.85463901300864,6.776661464041981,"(0, 0, 1)"
Z1031001,2007-02-13,1204.9948354030203,1204.9948354030203,19.79458474676485,"(0, 0, 1)"
Z1031001,2007-02-14,1788.1056762196476,1788.1056762196476,24.626341938990706,"(0, 0, 1)"
Z1031001,2007-02-15,406.93442461140694,406.93442461140694,3.4642939491080393,"(0, 0, 1)"
Z1031001,2007-02-16,8157.473571015333,8157.473571015333,22.550818068015356,"(0, 0, 1)"
Z1031001,2007-02-19,4158.561484089434,4158.561484089434,6.259526547626221,"(0, 0, 1)"
Z1031001,2007-02-20,12741.61591418396,12741.61591418396,19.863520812782788,"(0, 0, 1)"
Z1031001,2007-02-21,2691.793514935809,2691.793514935809,3.131416279328543,"(0, 0, 1)"
Z1031001,2007-02-22,7401.086062604292,7401.086062604292,12.749382996382506,"(0, 0, 1)"
Z1031001,2007-02-23,7147.147073462154,7147.147073462154,11.16330544921229,"(0, 0, 1)"
Z1031001,2007-02-26,7559.244761384609,7559.244761384609,11.105858845899938,"(0, 0, 1)"
Z1031001,2007-02-27,1946.036249909297,1946.036249909297,15.589469071915008,"(0, 0, 1)"
Z1031001,2007-02-28,92.49458137049987,92.49458137049987,0.6152461275361739,"(0, 0, 1)"
Z1031001,2007-03-01,350.30385877050867,350.30385877050867,1.7581256204324476,"(0, 0, 1)"
Z1031001,2007-03-02,7197.3593952785595,7197.3593952785595,27.22283970853923,"(0, 0, 1)"
Z1031001,2007-03-05,9457.001235143623,9457.001235143623,15.113911810340673,"(0, 0, 1)"
Z1031001,2007-03-06,2538.5030328350877,2538.5030328350877,13.568169900007419,"(0, 0, 1)"
Z1031001,2007-03-07,496.7987921515578,496.7987921515578,3.1767879790839593,"(0, 0, 1)"
Z1031001,2007-03-08,3705.4967205881585,3705.4967205881585,55.997518638611844,"(0, 0, 1)"
Z1031001,2007-03-09,1099.2423751904616,1099.2423751904616,107.80889883663286,"(0, 0, 1)"
Z1031001,2007-03-12,9037.867795919834,9037.867795919834,79.7768605318499,"(0, 0, 1)"
Z1031001,2007-03-13,2864.5351301296523,2864.5351301296523,39.60770400377101,"(0, 0, 1)"
Z1031001,2007-03-14,5592.063161489234,5592.063161489234,199.999999964235,"(0, 0, 1)"
Z1031001,2007-03-15,4389.792752148918,4389.792752148918,144.15905970940653,"(0, 0, 1)"
Z1031001,2007-03-16,6076.185112113566,6076.185112113566,20.511650161146534,"(0, 0, 1)"
Z1031001,2007-03-19,199.1068060335965,199.1068060335965,0.38815688183006414,"(0, 0, 1)"
Z1031001,2007-03-20,9113.74320374825,9113.74320374825,18.46312327288237,"(1, 0, 1)"
Z1031001,2007-03-21,3762.9722871401027,3762.9722871401027,4.852224598442254,"(1, 0, 1)"
Z1031001,2007-03-22,4871.9489593076,4871.9489593076,6.39229373177696,"(0, 0, 1)"
Z1031001,2007-03-23,2734.959670299002,2734.959670299002,4.893689388646267,"(0, 0, 1)"
Z1031001,2007-03-26,17385.1309007011,17385.1309007011,19.836430822506692,"(0, 0, 1)"
Z1031001,2007-03-27,937.1907109065651,937.1907109065651,3.2168728214145927,"(1, 0, 1)"
Z1031001,2007-03-28,2294.3438371788397,2294.3438371788397,14.8336350638683,"(0, 0, 1)"
Z1031001,2007-03-29,6041.4323145976505,6041.4323145976505,80.34584729847941,"(1, 0, 1)"
Z1031001,2007-03-30,3447.640149508663,3447.640149508663,54.49797808433797,"(0, 0, 1)"
Z1031001,2007-04-02,7208.592991611677,7208.592991611677,30.708451657948928,"(1, 0, 1)"
Z1031001,2007-04-03,5597.6572744218975,5597.6572744218975,26.72062181245445,"(0, 0, 1)"
Z1031001,2007-04-04,2174.6261986581812,2174.6261986581812,7.588381335970923,"(1, 0, 1)"
Z1031001,2007-04-05,10677.295652002373,10677.295652002373,13.829555925489087,"(1, 0, 1)"
Z1031001,2007-04-06,2384.4466620718304,2384.4466620718304,6.161802984269028,"(1, 0, 1)"
Z1031001,2007-04-09,3837.906902557581,3837.906902557581,16.10606571675135,"(1, 0, 1)"
Z1031001,2007-04-10,549.8548122880202,549.8548122880202,5.160568357745464,"(1, 0, 1)"
Z1031001,2007-04-11,2437.1348329112534,2437.1348329112534,71.44021676728971,"(0, 0, 1)"
Z1031001,2007-04-12,2683.7657300128,2683.7657300128,78.28687363760035,"(0, 0, 1)"
Z1031001,2007-04-13,37.73626959677313,37.73626959677313,0.26732726752476765,"(0, 0, 1)"
Z1031001,2007-04-16,1697.337414100688,1697.337414100688,11.044140819216288,"(1, 0, 1)"
Z1031001,2007-04-17,3836.890226677482,3836.890226677482,8.028385424447084,"(1, 0, 1)"
Z1031001,2007-04-18,1132.2234451085897,1132.2234451085897,2.6732455770729207,"(1, 0, 1)"
Z1031001,2007-04-19,3862.3450865970663,3862.3450865970663,7.358084987288735,"(0, 0, 1)"
Z1031001,2007-04-20,3950.723380567739,3950.723380567739,4.854384638915092,"(1, 0, 1)"
Z1031001,2007-04-24,3767.8042680823346,3767.8042680823346,6.482366341063757,"(0, 0, 1)"
Z1031001,2007-04-25,10946.921453144125,10946.921453144125,15.198455407542639,"(0, 0, 1)"
Z1031001,2007-04-26,5984.523714668554,5984.523714668554,7.690436470485026,"(0, 0, 1)"
Z1031001,2007-04-27,2794.3151093945817,2794.3151093945817,11.103022275225218,"(0, 0, 1)"
Z1031001,2007-04-30,4151.851861425976,4151.851861425976,30.99339219062127,"(0, 0, 1)"
Z1031001,2007-05-01,1361.4477712290063,1361.4477712290063,10.670258711939665,"(1, 0, 1)"
Z1031001,2007-05-02,96.06842902069911,96.06842902069911,0.4163859721005492,"(0, 0, 1)"
Z1031001,2007-05-03,1297.9781022770367,1297.9781022770367,5.130553239213215,"(1, 0, 1)"
Z1031001,2007-05-04,2921.59606128417,2921.59606128417,9.190529740426914,"(0, 0, 1)"
Z1031001,2007-05-07,78.78573468363902,78.78573468363902,0.3140048953997638,"(0, 0, 1)"
Z1031001,2007-05-08,902.9409884887173,902.9409884887173,6.635110634647546,"(0, 0, 1)"
Z1031001,2007-05-09,8875.35421434619,8875.35421434619,199.99999997746568,"(0, 0, 1)"
Z1031001,2007-05-10,11508.713714673835,11508.713714673835,199.99999998262186,"(0, 0, 1)"
Z1031001,2007-05-11,3684.0854451415257,3684.0854451415257,69.80135024107179,"(1, 0, 1)"
Z1031001,2007-05-14,4636.484667138891,4636.484667138891,23.000441160997298,"(0, 0, 1)"
Z1031001,2007-05-15,1952.0812247465929,1952.0812247465929,15.574338198317289,"(1, 0, 1)"
Z1031001,2007-05-16,4702.864319141256,4702.864319141256,83.70218981574762,"(1, 0, 1)"
Z1031001,2007-05-17,4532.424952843459,4532.424952843459,8.976203162977516,"(1, 0, 1)"
Z1031001,2007-05-18,817.892286950897,817.892286950897,1.1540912225353104,"(1, 0, 1)"
Z1031001,2007-05-21,13556.297873050265,13556.297873050265,18.252268765152223,"(1, 0, 1)"
Z1031001,2007-05-22,10263.434937229329,10263.434937229329,14.894341521979186,"(1, 0, 1)"
Z1031001,2007-05-23,1516.7033268106825,1516.7033268106825,3.5485372834682294,"(1, 0, 1)"
Z1031001,2007-05-24,5365.591994747709,5365.591994747709,11.503581378338236,"(0, 0, 1)"
Z1031001,2007-05-25,5268.175618061578,5268.175618061578,5.923230927427878,"(0, 0, 1)"
Z1031001,2007-05-28,2426.885667862138,2426.885667862138,9.577880076215147,"(1, 0, 1)"
Z1031001,2007-05-29,1286.286144118627,1286.286144118627,10.091006366037382,"(0, 0, 1)"
Z1031001,2007-05-30,3671.937261861729,3671.937261861729,41.68378006402002,"(0, 0, 1)"
Z1031001,2007-05-31,4594.039846418183,4594.039846418183,46.18062974317152,"(0, 0, 1)"
Z1031001,2007-06-01,3608.0584733400938,3608.0584733400938,23.294284090326315,"(0, 0, 1)"
Z1031001,2007-06-04,170.05109957707464,170.05109957707464,0.4470320330155109,"(0, 0, 1)"
Z1031001,2007-06-05,5070.1768188179485,5070.1768188179485,9.603533117145185,"(1, 0, 1)"
Z1031001,2007-06-06,1339.2817326397835,1339.2817326397835,8.048394399666734,"(0, 0, 1)"
Z1031001,2007-06-07,1488.9576490127474,1488.9576490127474,5.838024212252749,"(1, 0, 1)"
Z1031001,2007-06-08,6.257112418839824,6.257112418839824,0.021784230107406696,"(1, 0, 1)"
Z1031001,2007-06-11,6963.156899297392,6963.156899297392,29.13262366257686,"(1, 0, 1)"
Z1031001,2007-06-12,3625.629440258088,3625.629440258088,37.311519083432344,"(1, 0, 1)"
Z1031001,2007-06-13,4113.785601615571,4113.785601615571,51.98698182397402,"(1, 0, 1)"
Z1031001,2007-06-14,1545.9420781443387,1545.9420781443387,13.137913429225993,"(1, 0, 1)"
Z1031001,2007-06-15,3587.9560108476453,3587.9560108476453,31.456681500320762,"(1, 0, 1)"
Z1031001,2007-06-18,9174.599143878128,9174.599143878128,16.041556134139995,"(1, 0, 1)"
Z1031001,2007-06-19,212.7457441659717,212.7457441659717,0.4164656194658202,"(1, 0, 1)"
Z1031001,2007-06-20,2863.578821668154,2863.578821668154,5.144010901977403,"(1, 0, 1)"
Z1031001,2007-06-21,4356.643649351594,4356.643649351594,6.348786222028688,"(1, 0, 1)"
Z1031001,2007-06-22,4731.520313609122,4731.520313609122,7.358022309430992,"(1, 0, 1)"
Z1031001,2007-06-25,6752.083570419127,6752.083570419127,9.2173634502794,"(0, 0, 1)"
Z1031001,2007-06-26,2543.31303440989,2543.31303440989,4.809744153981214,"(0, 0, 1)"
Z1031001,2007-06-27,4095.4693632772796,4095.4693632772796,17.37744173766996,"(1, 0, 1)"
Z1031001,2007-06-28,2553.8193822286116,2553.8193822286116,199.9999999216859,"(1, 0, 1)"
Z1031001,2007-06-29,2544.6510694778644,2544.6510694778644,199.99999992140377,"(1, 0, 1)"
Z1031001,2007-07-02,9803.028351180688,9803.028351180688,131.20537711822112,"(1, 0, 1)"
Z1031001,2007-07-03,1909.7144121592682,1909.7144121592682,8.05961561831643,"(0, 0, 1)"
Z1031001,2007-07-04,1796.7749359335066,1796.7749359335066,5.20176912482358,"(0, 0, 1)"
Z1031001,2007-07-05,6768.6456277663965,6768.6456277663965,8.831242001000733,"(0, 0, 1)"
Z1031001,2007-07-06,1927.0620081710404,1927.0620081710404,7.762126818958237,"(0, 0, 1)"
Z1031001,2007-07-09,1173.590453252349,1173.590453252349,8.445043868542667,"(0, 0, 1)"
Z1031001,2007-07-10,2558.6242509920794,2558.6242509920794,28.145551647718015,"(0, 0, 1)"
Z1031001,2007-07-11,5477.012171117993,5477.012171117993,85.42489853035119,"(0, 0, 1)"
Z1031001,2007-07-12,6352.672692159739,6352.672692159739,65.53428010949233,"(0, 0, 1)"
Z1031001,2007-07-13,4522.274529513748,4522.274529513748,76.27558152511224,"(0, 0, 1)"
Z1031001,2007-07-16,2546.4797028888242,2546.4797028888242,15.6003325686934,"(0, 0, 1)"
Z1031001,2007-07-17,298.71298258598836,298.71298258598836,0.643907822763234,"(0, 0, 1)"
Z1031001,2007-07-18,3178.0916238943537,3178.0916238943537,7.190097323096741,"(0, 0, 1)"
Z1031001,2007-07-19,490.1851427580041,490.1851427580041,1.1473053360529868,"(0, 0, 1)"
Z1031001,2007-07-20,2901.67446938777,2901.67446938777,3.6767679327751304,"(0, 0, 1)"
Z1031001,2007-07-23,6196.822218786736,6196.822218786736,8.819644298666152,"(0, 0, 1)"
Z1031001,2007-07-24,6890.599313564126,6890.599313564126,11.034722363364395,"(0, 0, 1)"
Z1031001,2007-07-25,1216.2495752056566,1216.2495752056566,1.4560958698535162,"(0, 0, 1)"
Z1031001,2007-07-26,9887.659535805898,9887.659535805898,13.126459907989666,"(1, 0, 1)"
Z1031001,2007-07-27,967.4025114456745,967.4025114456745,2.754853290424168,"(0, 0, 1)"
Z1031001,2007-07-30,269.9556800836326,269.9556800836326,1.0067346752585569,"(0, 0, 1)"
Z1031001,2007-07-31,1415.2541871053,1415.2541871053,15.897493869312587,"(0, 0, 1)"
Z1031001,2007-08-01,2350.8647279185134,2350.8647279185134,18.431551699043776,"(0, 0, 1)"
Z1031001,2007-08-02,45283.471119917725,45283.471119917725,91.11044234025468,"(0, 0, 1)"
Z1031001,2007-08-03,2862.2314296531767,2862.2314296531767,7.098984707446927,"(0, 0, 1)"
Z1031001,2007-08-06,379.6856218558969,379.6856218558969,1.0151979306700916,"(1, 0, 1)"
Z1031001,2007-08-07,4018.050011333915,4018.050011333915,10.483047796513034,"(0, 0, 1)"
Z1031001,2007-08-08,2060.498076383399,2060.498076383399,15.72929197136676,"(0, 0, 1)"
Z1031001,2007-08-09,2863.4265899157363,2863.4265899157363,14.930565143174464,"(0, 0, 1)"
