ATM_ID,Date,MAE,RMSE,SMAPE,Best Order
Z1119001,2006-07-04,128.58270317389542,128.58270317389542,0.21484415315372277,"(0, 0, 1)"
Z1119001,2006-07-05,1052.869412363667,1052.869412363667,0.9955876281177582,"(0, 0, 1)"
Z1119001,2006-07-06,1942.552762460502,1942.552762460502,4.683815661919352,"(0, 0, 1)"
Z1119001,2006-07-07,11238.931459417137,11238.931459417137,25.953285117144453,"(0, 0, 1)"
Z1119001,2006-07-10,6455.610544513045,6455.610544513045,32.129942158277174,"(0, 0, 1)"
Z1119001,2006-07-11,7119.510367979707,7119.510367979707,48.46420503474656,"(0, 0, 1)"
Z1119001,2006-07-12,24268.642379456418,24268.642379456418,199.99999999175893,"(0, 0, 1)"
Z1119001,2006-07-13,7546.433092807083,7546.433092807083,58.40086331438031,"(0, 0, 1)"
Z1119001,2006-07-14,5879.822431899913,5879.822431899913,24.417957271716055,"(0, 0, 1)"
Z1119001,2006-07-17,7611.125261926034,7611.125261926034,5.036292424258253,"(0, 0, 1)"
Z1119001,2006-07-18,31410.750825428666,31410.750825428666,15.85837900286682,"(0, 0, 1)"
Z1119001,2006-07-19,10634.123304532608,10634.123304532608,6.506157527092276,"(0, 0, 1)"
Z1119001,2006-07-20,2724.662717804342,2724.662717804342,1.5937676940430863,"(1, 0, 1)"
Z1119001,2006-07-21,26487.871832945966,26487.871832945966,9.568416875986761,"(0, 0, 1)"
Z1119001,2006-07-24,8320.877030831005,8320.877030831005,4.208317352348103,"(0, 0, 1)"
Z1119001,2006-07-25,11387.007640912285,11387.007640912285,5.878029989159931,"(0, 0, 1)"
Z1119001,2006-07-26,1964.1900145496475,1964.1900145496475,0.8457117100890268,"(0, 0, 1)"
Z1119001,2006-07-27,21444.493638083077,21444.493638083077,22.542956256017533,"(0, 0, 1)"
Z1119001,2006-07-28,17632.830173952083,17632.830173952083,27.994655910268058,"(0, 0, 1)"
Z1119001,2006-07-31,7987.403150046044,7987.403150046044,31.327697129810392,"(0, 0, 1)"
Z1119001,2006-08-01,2415.1457126741298,2415.1457126741298,3.9542361648168103,"(0, 0, 1)"
Z1119001,2006-08-02,6956.442007253005,6956.442007253005,16.84703874778495,"(0, 0, 1)"
