ATM_ID,Date,MAE,RMSE,SMAPE,Best Order
Z0951001,2006-07-04,10338.37732005387,10338.37732005387,12.081663312644146,"(0, 0, 1)"
Z0951001,2006-07-05,31000.93130279347,31000.93130279347,30.755034239966466,"(0, 0, 1)"
Z0951001,2006-07-06,18606.407903881176,18606.407903881176,35.13175400400206,"(0, 0, 1)"
Z0951001,2006-07-07,8984.154635136001,8984.154635136001,10.436628259274155,"(0, 0, 1)"
Z0951001,2006-07-10,13561.785632089406,13561.785632089406,25.278679075611723,"(0, 0, 1)"
Z0951001,2006-07-11,18706.754546077536,18706.754546077536,102.43752609096961,"(0, 0, 1)"
Z0951001,2006-07-12,2124.2465782746294,2124.2465782746294,7.8757113611844,"(0, 0, 1)"
Z0951001,2006-07-13,8823.596093722146,8823.596093722146,33.68015907861398,"(0, 0, 1)"
Z0951001,2006-07-14,7180.81928965923,7180.81928965923,18.802676788090928,"(0, 0, 1)"
Z0951001,2006-07-17,9780.010683351546,9780.010683351546,12.5836481670951,"(0, 0, 1)"
Z0951001,2006-07-18,6249.487625938869,6249.487625938869,7.403706502269886,"(0, 0, 1)"
Z0951001,2006-07-19,14275.197595043574,14275.197595043574,17.59272910469266,"(0, 0, 1)"
Z0951001,2006-07-20,7362.735380126513,7362.735380126513,8.584415049872002,"(0, 0, 1)"
Z0951001,2006-07-21,4808.506386035355,4808.506386035355,4.313751324490784,"(0, 0, 1)"
Z0951001,2006-07-24,7993.934609369564,7993.934609369564,7.683296422876274,"(0, 0, 1)"
Z0951001,2006-07-25,22403.22608249323,22403.22608249323,15.677183416850118,"(0, 0, 1)"
Z0951001,2006-07-26,4081.7100521344983,4081.7100521344983,3.6140791158446604,"(0, 0, 1)"
Z0951001,2006-07-27,5371.447407385589,5371.447407385589,8.734873765258827,"(0, 0, 1)"
Z0951001,2006-07-28,3362.0765489596088,3362.0765489596088,8.180028267087033,"(0, 0, 1)"
Z0951001,2006-07-31,3663.8350965351783,3663.8350965351783,9.186707464742744,"(0, 0, 1)"
Z0951001,2006-08-01,16166.168358983552,16166.168358983552,31.928073552690655,"(0, 0, 1)"
Z0951001,2006-08-02,5578.756620488028,5578.756620488028,8.087425836111398,"(0, 0, 1)"
Z0951001,2006-08-03,1307.929381818365,1307.929381818365,2.071017058405333,"(0, 0, 1)"
Z0951001,2006-08-04,495.3516813903698,495.3516813903698,0.5150916636566741,"(0, 0, 1)"
Z0951001,2006-08-07,4885.602759932794,4885.602759932794,6.804195192949529,"(0, 0, 1)"
Z0951001,2006-08-08,9104.217367639088,9104.217367639088,13.621341410223376,"(0, 0, 1)"
Z0951001,2006-08-09,9186.068779415087,9186.068779415087,31.376437372419495,"(0, 0, 1)"
Z0951001,2006-08-10,808.7378324113888,808.7378324113888,1.948091356113441,"(0, 0, 1)"
Z0951001,2006-08-11,4069.533924728057,4069.533924728057,12.458481425428918,"(0, 0, 1)"
Z0951001,2006-08-14,4989.865163168288,4989.865163168288,11.476248620551809,"(0, 0, 1)"
